"COUNTRY_CD","YEARWEEK","SALESLOCALCURRENCY"
HU,201814,11418.349999999971
HU,201815,10352.449999999963
HU,201816,12572.889999999947
HU,201817,12256.109999999966
HU,201818,13310.57999999997
HU,201819,16992.93999999996
HU,201820,17733.50999999995
HU,201821,18510.749999999916
HU,201822,20341.009999999995
HU,201823,24423.090000000117
HU,201824,28524.460000000283
HU,201825,24261.790000000226
HU,201826,23275.480000000123
HU,201827,20623.029999999977
HU,201828,25669.27000000011
HU,201829,19834.109999999928
HU,201830,21810.789999999983
HU,201831,33873.869999999966
HU,201832,17332.45000000003
HU,201833,17332.45000000002
HU,201834,17332.45000000004
HU,201835,17332.450000000008
HU,201836,22398.48999999996
HU,201837,22398.489999999994
HU,201838,22398.48999999997
HU,201839,22398.489999999965
HU,201840,16298.07
HU,201841,16298.07
HU,201842,16298.07
HU,201843,16298.07
HU,201844,18266.50000000002
HU,201845,18266.500000000022
HU,201846,18266.500000000007
HU,201847,18266.500000000015
HU,201848,18266.500000000055
HU,201849,22734.919999999995
HU,201850,22734.919999999995
HU,201851,22734.920000000002
HU,201852,22734.919999999995
HU,201901,20661.339999999975
HU,201902,20661.339999999986
HU,201903,20661.340000000004
HU,201904,20661.340000000004
HU,201905,18905.609999999993
HU,201906,18905.61000000001
HU,201907,18905.610000000008
HU,201908,18905.610000000008
HU,201909,18905.60999999999
HU,201910,12952.719999999998
HU,201911,12952.719999999998
HU,201912,12952.719999999998
HU,201913,12952.719999999998
HU,201914,12578.3
HU,201915,12578.3
HU,201916,12578.3
HU,201917,12578.3
HU,201918,18262.29
HU,201919,17562.09
HU,201920,20849.529999999977
HU,201921,25833.389999999872
HU,201922,21299.76999999996
HU,201923,23585.119999999937
HU,201924,28415.51
HU,201925,23544.44999999995
HU,201926,20847.939999999966
HU,201927,21334.049999999996
HU,201928,23487.380000000012
HU,201929,21285.209999999995
HU,201930,15883.360000000006
HU,201931,15698.390000000003
HU,201932,15398.230000000003
HU,201933,16032.79
HU,201934,17942.490000000027
HU,201935,18054.360000000004
HU,201936,19889.210000000003
HU,201937,19426.239999999987
HU,201938,18882.830000000034
HU,201939,19317.680000000015
HU,201940,16499.480000000003
HU,201941,16462.480000000003
HU,201942,17128.90000000004
HU,201943,21041.300000000003
HU,201944,24426.639999999905
HU,201945,22643.129999999917
HU,201946,15604.820000000036
HU,201947,10527.030000000019
HU,201948,10261.429999999995
HU,201949,6137.66
HU,201950,1907.5200000000011
HU,201951,0.0
HU,201952,0.0
ID,201749,2167212175.329962
ID,201750,2443285869.609971
ID,201751,2317711381.039986
ID,201752,1945503590.4299843
ID,201753,1503917808.579986
ID,201801,1749962920.3899734
ID,201802,2505257348.6399846
ID,201803,1615996007.389975
ID,201804,1540366964.889987
ID,201805,2072700121.1399822
ID,201806,1745631893.199965
ID,201807,1855225171.1099658
ID,201808,3853531629.069957
ID,201809,4140394903.080092
ID,201810,2065255827.5899646
ID,201811,2525180766.6199627
ID,201812,2262867786.739964
ID,201813,2367495889.209965
ID,201814,2263189559.089979
ID,201815,1832148696.379976
ID,201816,1723973003.7299793
ID,201817,4744119833.950043
ID,201818,6576847670.620066
ID,201819,3899784379.0200114
ID,201820,2599333426.969969
ID,201821,1802735075.7599807
ID,201822,1989310955.8699684
ID,201823,2022029831.6299772
ID,201824,1858047016.6699774
ID,201825,1948396034.9999628
ID,201826,2090178273.6799748
ID,201827,1751496765.0799751
ID,201828,2079735553.8099594
ID,201829,2252410901.0699916
ID,201830,2097251594.6399608
ID,201831,2100402728.799959
ID,201832,2046447092.3299608
ID,201833,2190991802.639954
ID,201834,2190461750.019958
ID,201835,7578548008.270126
ID,201836,1979735594.4999595
ID,201837,2150434556.68997
ID,201838,2222579667.6299706
ID,201839,2240447827.749964
ID,201840,3392203707.610014
ID,201841,3034228457.0099564
ID,201842,3345842158.910025
ID,201843,2116947643.8999515
ID,201844,4811816064.759964
ID,201845,6038604947.07012
ID,201846,3894331121.320051
ID,201847,4065160654.910035
ID,201848,3202786811.7800217
ID,201849,2413355670.999958
ID,201850,2349691591.2299695
ID,201851,2342417125.529969
ID,201852,2499275114.4999685
ID,201901,2099225188.5899715
ID,201902,2120041634.709966
ID,201903,2027133771.589972
ID,201904,2120652912.3099654
ID,201905,1934557377.9199605
ID,201906,1892992586.5299587
ID,201907,1923075724.729968
ID,201908,3378454676.959964
ID,201909,2549340898.909959
ID,201910,1651057383.499998
ID,201911,2181921624.3199778
ID,201912,1924654686.959989
ID,201913,3206127622.0400195
ID,201914,1788404352.05
ID,201915,2149360230.749975
ID,201916,3531933701.389982
ID,201917,4279482239.190019
ID,201918,2999412300.1200013
ID,201919,2335454056.229964
ID,201920,1988023740.9499798
ID,201921,2233846347.959987
ID,201922,2022645939.7599874
ID,201923,2458050877.249955
ID,201924,2592716608.0399723
ID,201925,4853462294.200012
ID,201926,3722586899.710012
ID,201927,2761425477.6799774
ID,201928,2804534129.4399734
ID,201929,2149865187.689994
ID,201930,3063747722.5399995
ID,201931,2247732682.669971
ID,201932,2113268047.2099814
ID,201933,2551925434.23996
ID,201934,2317192547.4299736
ID,201935,2878759323.589966
ID,201936,2592973278.9899745
ID,201937,2067306882.3499901
ID,201938,3561531037.609985
ID,201939,3782107318.150014
ID,201940,1980423001.7399957
ID,201941,1859942211.139982
ID,201942,1704780346.7200053
ID,201943,2151022026.6199946
ID,201944,3799153376.309979
ID,201945,4435353805.210002
ID,201946,2730074661.419979
ID,201947,3802351309.5099792
ID,201948,3140795878.989972
ID,201949,2117293650.070002
ID,201950,2017050020.0399895
ID,201951,1684687729.5200062
ID,201952,1727411142.8199997
ID,202001,1509974476.2900057
ID,202002,2272997534.359979
ID,202003,2125671166.2499876
ID,202004,1780938996.1000042
ID,202005,2081804154.0899873
ID,202006,1763640622.1199822
ID,202007,715622365.4100068
ID,202008,593270446.3200015
ID,202009,200986638.25999996
ID,202010,348030787.47000134
ID,202011,421143834.3900005
ID,202012,279342927.18000025
ID,202013,384518767.8599992
ID,202014,321859623.4699998
ID,202015,537528148.640001
ID,202016,742777792.1300007
ID,202017,891113817.369999
ID,202018,1569582454.44
ID,202019,986483817.5400041
ID,202020,1424857268.450004
ID,202021,4445334845.839996
ID,202022,2982099550.719996
ID,202023,1363262809.9800122
ID,202024,1239356357.120007
ID,202025,1523381174.550012
ID,202026,1424508266.2600055
ID,202027,1127024722.3300107
ID,202028,1033880512.5700076
ID,202029,1974754811.9899921
ID,202030,2106292535.190009
ID,202031,1682572447.6500003
ID,202032,1146758357.540008
ID,202033,930168723.9600065
ID,202034,812722119.3400033
ID,202035,1791951175.0000129
ID,202036,5643613083.429977
ID,202037,7084349812.289882
ID,202038,3595882721.3599977
ID,202039,6945749577.2799425
ID,202040,6676541578.240015
ID,202041,14045459682.409863
ID,202042,4865122437.189977
ID,202043,11610216351.43003
ID,202044,7400813898.179991
ID,202045,6415049856.34999
ID,202046,10217150217.470121
ID,202047,11114826216.49043
ID,202048,8735467198.820114
ID,202049,6439667783.479869
ID,202050,6877324614.350035
ID,202051,4184416967.419954
ID,202052,4594077899.2399845
ID,202101,4119469154.19998
ID,202102,5085346187.589977
ID,202103,4000500336.679991
ID,202104,5169488186.499956
ID,202105,4872967210.529966
ID,202106,4597283118.689959
ID,202107,5066895970.869946
ID,202108,4944949082.859945
ID,202109,6085610714.169966
ID,202110,6400241747.149866
ID,202111,4284626815.0199366
ID,202112,4448163537.669873
ID,202113,9875961801.640036
ID,202114,6671560438.869964
ID,202115,8426501684.309916
ID,202116,5650044555.0698805
ID,202117,4934402319.969895
ID,202118,4917583501.469976
ID,202119,8268064453.939827
ID,202120,6916612730.549812
ID,202121,4213622776.3299317
ID,202122,3746992778.2599335
ID,202123,3571128843.220004
ID,202124,2592348730.7500014
ID,202125,1812331371.1699963
ID,202126,3171286349.770012
ID,202127,1777341459.9199977
ID,202128,5452483870.010083
ID,202129,4898858036.510048
ID,202130,5732085660.100006
ID,202131,4788410636.679919
ID,202132,4461533779.969946
ID,202133,5498424375.739979
ID,202134,8796333325.289974
ID,202135,6528010864.129894
ID,202136,6178639458.789923
ID,202137,5664931100.3599415
ID,202138,4858149545.049892
ID,202139,8423945140.399903
ID,202140,10978813181.629738
ID,202141,11551310445.500004
ID,202142,7016989239.939854
ID,202143,12055547901.629622
ID,202144,17107122044.610315
ID,202145,10624205121.089941
ID,202146,12635254141.599924
ID,202147,14147818907.890182
ID,202148,10822114304.620121
ID,202149,19088080295.570225
ID,202150,12521109816.459711
ID,202151,10946745598.599545
ID,202152,7350715124.489771
ID,202201,6150143383.789863
ID,202202,3970360488.2799706
ID,202203,3750599120.429984
ID,202204,5321822095.829951
ID,202205,6147982217.3099375
ID,202206,5895030107.420005
ID,202207,6978318086.839989
ID,202208,7673656185.019974
ID,202209,6760802306.55987
ID,202210,5187901917.67005
ID,202211,6740195369.69989
ID,202212,12635778954.990013
ID,202213,14947744521.469995
ID,202214,9265789076.020004
ID,202215,5963024824.110062
ID,202216,5342222661.56
ID,202217,6393834617.0400095
ID,202218,6383816135.790003
ID,202219,11219095159.119967
ID,202220,12619619526.360043
ID,202221,9285112310.979954
ID,202222,8167285620.329928
ID,202223,6719059261.809936
ID,202224,5773114354.239956
ID,202225,5780499504.1699505
ID,202226,5953726798.15
ID,202227,5944945755.439999
ID,202228,6222146929.470102
ID,202229,8560738084.870097
ID,202230,9364400817.540073
ID,202231,6586527186.94006
ID,202232,6382086527.360001
ID,202233,10012607965.32995
ID,202234,7340421402.679901
ID,202235,7125887760.190069
ID,202236,8934473271.080065
ID,202237,8268282756.719962
ID,202238,6218277151.999988
ID,202239,17861070158.12011
ID,202240,15765522570.420124
ID,202241,14310720817.580166
ID,202242,8333522380.479966
ID,202243,16162244458.310305
ID,202244,23136679346.79079
ID,202245,10446115275.44999
ID,202246,14082872812.330381
ID,202247,15598413074.130424
ID,202248,27177181162.080116
ID,202249,14442808662.50007
ID,202250,10648770914.720676
ID,202251,10619823749.30058
ID,202252,11730450553.820457
ID,202301,8106121023.660352
ID,202302,8194190676.050266
ID,202303,7432721336.410143
ID,202304,2162642277.3599925
ID,202305,2976535701.9100103
ID,202306,2916331756.3200417
ID,202307,2563625534.620002
ID,202308,3423083777.830017
ID,202309,1901691833.819985
ID,202310,2513365115.9200163
ID,202311,12486114389.329868
ID,202312,7683713249.369901
ID,202313,3056398517.860008
ID,202314,2479324991.029996
ID,202315,2347518884.1100135
ID,202316,2740295840.2800064
ID,202317,2410287496.0900035
ID,202318,2744829383.8900003
ID,202319,2711175514.0900135
ID,202320,6444629777.049975
ID,202321,3617107514.5100145
ID,202322,2798509668.0400114
ID,202323,4723475704.790001
ID,202324,3232740377.6300106
ID,202325,2381766385.5500298
ID,202326,2564699286.9599953
ID,202327,2477932402.769992
ID,202328,2495521277.789999
ID,202329,3844945529.94998
ID,202330,2876174783.729999
ID,202331,2677939142.639991
ID,202332,2867141628.2599916
ID,202333,2520120295.9099927
ID,202334,2610004423.889987
ID,202335,3754447312.7599964
ID,202336,3006687696.51999
ID,202337,2846710716.8299737
ID,202338,3170803102.3099995
ID,202339,12942540142.390114
ID,202340,9462416062.840008
ID,202341,3561726363.49997
ID,202342,3133434073.0500016
ID,202343,3313316359.75994
ID,202344,3452557647.029988
ID,202345,3335928660.9500084
ID,202346,3274731314.71999
ID,202347,3708878270.7599163
ID,202348,6610923449.589971
ID,202349,5469814030.639946
ID,202350,3189954262.8300147
ID,202351,2172437592.5699935
ID,202352,2227216276.4099836
ID,202353,2418182346.209987
ID,202401,2457388346.069985
ID,202402,2182526345.329989
ID,202403,1991851857.5000021
ID,202404,2384222761.1899834
ID,202405,2481712071.509994
ID,202406,2456528500.0699983
ID,202407,2396857948.660001
ID,202408,12764589987.339825
ID,202409,7135526935.019972
ID,202410,3029333850.670004
ID,202411,729374323.1699992
IE,201749,28219.700000000004
IE,201750,20558.619999999948
IE,201751,20701.990000000013
IE,201752,15479.979999999985
IE,201753,14484.619999999915
IE,201801,17160.189999999973
IE,201802,18650.81999999997
IE,201803,13930.569999999945
IE,201804,10910.510000000017
IE,201805,17419.369999999933
IE,201806,19141.209999999937
IE,201807,19496.189999999955
IE,201808,21612.859999999968
IE,201809,21219.290000000034
IE,201810,15171.209999999954
IE,201811,16835.539999999986
IE,201812,19939.820000000018
IE,201813,17612.43999999998
IE,201814,19463.87999999992
IE,201815,19173.52999999991
IE,201816,22712.740000000013
IE,201817,22381.73999999991
IE,201818,37057.900000000074
IE,201819,36982.52000000001
IE,201820,31438.959999999966
IE,201821,30397.63000000002
IE,201822,24361.44000000007
IE,201823,25796.649999999987
IE,201824,24049.84999999999
IE,201825,26176.480000000025
IE,201826,25777.160000000003
IE,201827,22948.40999999998
IE,201828,23807.540000000023
IE,201829,26047.91
IE,201830,18186.759999999966
IE,201831,19518.529999999977
IE,201832,19588.979999999978
IE,201833,17700.219999999965
IE,201834,20307.77999999997
IE,201835,16610.00999999998
IE,201836,17967.47000000001
IE,201837,18968.849999999962
IE,201838,19243.239999999976
IE,201839,16394.299999999974
IE,201840,15596.769999999995
IE,201841,13925.159999999985
IE,201842,19329.039999999986
IE,201843,19590.670000000024
IE,201844,22508.91
IE,201845,21034.060000000012
IE,201846,28437.04000000003
IE,201847,23342.440000000002
IE,201848,25580.699999999975
IE,201849,17925.129999999997
IE,201850,17044.380000000012
IE,201851,15437.15
IE,201852,15699.380000000008
IE,201901,14992.630000000003
IE,201902,16008.749999999998
IE,201903,14058.84000000001
IE,201904,15875.220000000001
IE,201905,12948.160000000003
IE,201906,13031.850000000019
IE,201907,13778.860000000019
IE,201908,18969.43000000004
IE,201909,19037.01000000005
IE,201910,21330.789999999994
IE,201911,21382.570000000025
IE,201912,20372.50000000001
IE,201913,16769.07000000002
IE,201914,17012.01000000002
IE,201915,15521.34
IE,201916,16098.80000000002
IE,201917,15815.010000000006
IE,201918,21489.599999999984
IE,201919,20682.85999999998
IE,201920,19727.600000000017
IE,201921,18107.770000000008
IE,201922,21424.889999999996
IE,201923,21456.45999999997
IE,201924,19586.05999999997
IE,201925,19995.31999999999
IE,201926,18537.99999999997
IE,201927,23186.969999999994
IE,201928,24924.579999999998
IE,201929,22722.069999999992
IE,201930,20729.890000000007
IE,201931,17801.450000000004
IE,201932,23960.389999999978
IE,201933,24882.789999999997
IE,201934,23967.289999999943
IE,201935,22876.449999999924
IE,201936,18018.499999999927
IE,201937,19614.31999999993
IE,201938,26027.530000000024
IE,201939,22618.690000000035
IE,201940,16751.32999999996
IE,201941,15673.399999999901
IE,201942,16963.1699999999
IE,201943,19748.189999999926
IE,201944,21206.010000000006
IE,201945,18979.969999999987
IE,201946,30803.459999999992
IE,201947,24147.88999999995
IE,201948,17515.299999999927
IE,201949,20144.24999999993
IE,201950,14079.079999999978
IE,201951,14886.239999999936
IE,201952,16615.939999999922
IE,202001,17208.959999999955
IE,202002,18495.99999999997
IE,202003,19671.109999999968
IE,202004,16129.529999999979
IE,202005,16366.460000000003
IE,202006,11947.840000000007
IE,202007,8200.289999999999
IE,202008,1568.2999999999993
IE,202009,0.01
IE,202010,0.01
IE,202011,0.01
IE,202012,0.01
IE,202013,0.01
IE,202014,0.01
IE,202015,0.01
IE,202016,0.01
IE,202017,0.01
IE,202018,0.01
IE,202019,0.01
IE,202020,0.01
IE,202021,4568.500000000002
IE,202022,11067.359999999999
IE,202023,10378.099999999984
IE,202024,9090.329999999994
IE,202025,9632.509999999987
IE,202026,12689.659999999987
IE,202027,12544.849999999979
IE,202028,270.73
IE,202029,270.73
IE,202030,270.73
IE,202039,1316.540000000001
IE,202040,449.29999999999995
IE,202044,882.9299999999998
IE,202045,1621.0300000000004
IE,202046,2715.3000000000006
IE,202047,3454.310000000001
IE,202048,1217.8800000000003
IE,202049,943.1300000000002
IE,202050,865.1700000000001
IE,202051,632.6800000000001
IE,202052,706.08
IE,202101,655.1299999999999
IE,202102,576.7499999999999
IE,202103,456.59999999999997
IE,202104,337.61000000000007
IE,202105,788.8300000000002
IE,202106,692.9099999999999
IE,202107,683.04
IE,202108,66.53
IE,202109,585.99
IE,202110,800.72
IE,202111,720.4799999999999
IE,202112,593.8100000000002
IE,202113,489.62999999999994
IE,202114,1304.21
IE,202115,1070.4900000000005
IE,202116,1277.0099999999998
IE,202117,1652.9799999999998
IE,202118,2231.7899999999995
IE,202119,1882.7899999999997
IE,202120,2464.5999999999995
IE,202121,10582.990000000003
IE,202122,22736.750000000015
IE,202123,20379.960000000032
IE,202124,24324.5
IE,202125,24016.839999999997
IE,202126,25487.190000000002
IE,202127,28643.369999999966
IE,202128,28054.09999999995
IE,202129,27527.54999999999
IE,202130,29246.57
IE,202131,20343.800000000007
IE,202132,21772.870000000028
IE,202133,21603.790000000023
IE,202134,24287.510000000028
IE,202135,21957.56000000004
IE,202136,21568.260000000024
IE,202137,24448.86000000002
IE,202138,25333.310000000012
IE,202139,38558.04
IE,202140,25558.889999999967
IE,202141,29728.07999999998
IE,202142,38054.69999999993
IE,202143,63277.52000000006
IE,202144,54757.18000000004
IE,202145,60006.550000000076
IE,202146,86524.01000000005
IE,202147,80095.4299999999
IE,202148,37661.19000000008
IE,202149,26396.860000000037
IE,202150,19364.920000000013
IE,202151,16368.420000000016
IE,202152,17085.600000000017
IE,202201,21181.45000000004
IE,202202,30537.320000000003
IE,202203,33630.990000000034
IE,202204,40962.92000000002
IE,202205,33537.93999999997
IE,202206,28191.04000000003
IE,202207,33460.70000000002
IE,202208,35631.630000000034
IE,202209,37010.56000000001
IE,202210,41435.13000000005
IE,202211,54632.619999999995
IE,202212,55537.240000000005
IE,202213,39964.59000000006
IE,202214,47371.46000000006
IE,202215,45550.290000000045
IE,202216,74917.83000000002
IE,202217,69269.48000000004
IE,202218,66742.60999999991
IE,202219,58492.00000000003
IE,202220,59967.95999999999
IE,202221,61826.4
IE,202222,62724.409999999996
IE,202223,54571.71
IE,202224,62304.26000000001
IE,202225,43363.37000000001
IE,202226,42397.35000000007
IE,202227,47292.39000000005
IE,202228,61863.31999999995
IE,202229,69661.10999999999
IE,202230,69935.77
IE,202231,53278.52999999999
IE,202232,49888.83
IE,202233,52395.8
IE,202234,54593.04000000002
IE,202235,57845.94000000004
IE,202236,49772.54000000002
IE,202237,49478.740000000005
IE,202238,49781.520000000026
IE,202239,62552.23000000004
IE,202240,78750.90000000004
IE,202241,64372.590000000004
IE,202242,60835.829999999936
IE,202243,94852.71999999999
IE,202244,105624.14999999989
IE,202245,106330.76999999996
IE,202246,110112.83999999973
IE,202247,103267.98999999958
IE,202248,47648.16000000002
IE,202249,34187.19999999994
IE,202250,30522.489999999983
IE,202251,29203.279999999977
IE,202252,28592.709999999977
IE,202301,33405.24999999997
IE,202302,32494.699999999986
IE,202303,41725.529999999904
IE,202304,30826.67999999997
IE,202305,39390.15999999999
IE,202306,38762.82000000006
IE,202307,39645.369999999915
IE,202308,38047.929999999935
IE,202309,39287.44999999994
IE,202310,50952.71999999993
IE,202311,46994.34999999996
IE,202312,32394.640000000007
IE,202313,40887.81999999993
IE,202314,31682.13999999995
IE,202315,42368.43999999989
IE,202316,40163.47999999997
IE,202317,45545.59999999993
IE,202318,46903.0
IE,202319,48301.35000000003
IE,202320,55063.0600000001
IE,202321,57870.98000000003
IE,202322,59190.759999999966
IE,202323,69155.04000000007
IE,202324,62766.02000000021
IE,202325,62922.28000000031
IE,202326,61397.520000000215
IE,202327,52578.130000000165
IE,202328,53078.84000000004
IE,202329,52430.61000000001
IE,202330,44071.490000000136
IE,202331,30782.220000000078
IE,202332,28782.510000000093
IE,202333,30493.400000000092
IE,202334,31241.450000000063
IE,202335,39922.34000000001
IE,202336,48148.250000000175
IE,202337,46402.620000000126
IE,202338,45360.749999999985
IE,202339,50274.490000000085
IE,202340,60533.51999999989
IE,202341,45253.01000000002
IE,202342,46546.159999999974
IE,202343,65611.43999999989
IE,202344,76245.49999999991
IE,202345,82553.56000000004
IE,202346,96380.74999999987
IE,202347,119560.13999999981
IE,202348,63143.83000000007
IE,202349,50989.5199999999
IE,202350,33608.799999999996
IE,202351,33910.03999999999
IE,202352,33047.51
IE,202353,27848.62
IE,202401,37422.57999999996
IE,202402,54694.60999999999
IE,202403,39128.329999999994
IE,202404,40065.879999999976
IE,202405,42938.15000000002
IE,202406,37907.61000000003
IE,202407,36731.81999999999
IE,202408,47244.71000000002
IE,202409,42696.38999999998
IE,202410,26880.050000000014
IE,202411,3787.11
IL,201749,126447.5799999994
IL,201750,136259.8099999983
IL,201751,111206.40999999891
IL,201752,107346.61999999874
IL,201753,99731.02999999987
IL,201801,118356.63999999821
IL,201802,153617.85999999888
IL,201803,127146.96999999821
IL,201804,126465.27999999888
IL,201805,153945.5199999989
IL,201806,140393.89999999892
IL,201807,163293.36999999886
IL,201808,185176.12999999826
IL,201809,172451.17999999953
IL,201810,160603.14999999883
IL,201811,145578.6199999986
IL,201812,149633.98999999827
IL,201813,143737.7999999979
IL,201814,163642.8499999984
IL,201815,178124.62000000005
IL,201816,175782.0899999991
IL,201817,160574.6099999988
IL,201818,170542.88999999745
IL,201819,158405.38999999658
IL,201820,193533.26999999603
IL,201821,200415.95999999784
IL,201822,194327.3899999962
IL,201823,198136.86999999595
IL,201824,236845.4099999958
IL,201825,262098.32999999638
IL,201826,267722.51999999466
IL,201827,273193.6999999983
IL,201828,305979.9999999971
IL,201829,259718.0999999931
IL,201830,220559.389999996
IL,201831,188751.01999999775
IL,201832,167075.07999999812
IL,201833,208713.01999999874
IL,201834,141349.4199999996
IL,201835,128732.12999999925
IL,201836,142067.37999999875
IL,201837,135717.37999999843
IL,201838,125979.85999999971
IL,201839,116550.25999999951
IL,201840,141304.86999999822
IL,201841,127144.17999999855
IL,201842,125909.05999999911
IL,201843,134240.18999999866
IL,201844,146507.00999999893
IL,201845,122019.79999999903
IL,201846,134055.33999999965
IL,201847,152896.3699999986
IL,201848,117581.77999999892
IL,201849,113403.13999999948
IL,201850,106055.18999999983
IL,201851,101119.46999999933
IL,201852,87766.0000000002
IL,201901,109050.31999999931
IL,201902,163022.34999999875
IL,201903,116751.96000000028
IL,201904,135809.83999999898
IL,201905,162139.7499999993
IL,201906,134202.24999999884
IL,201907,141028.44999999847
IL,201908,141177.48999999912
IL,201909,123621.81999999964
IL,201910,153805.91999999946
IL,201911,200113.4300000006
IL,201912,167885.76999999973
IL,201913,148298.38999999885
IL,201914,135983.0999999992
IL,201915,144039.0899999985
IL,201916,148111.1499999996
IL,201917,156298.96999999922
IL,201918,168984.05999999892
IL,201919,174575.27999999945
IL,201920,174274.73999999932
IL,201921,185913.68999999922
IL,201922,209294.2800000004
IL,201923,226096.5300000009
IL,201924,225344.2300000001
IL,201925,211753.42
IL,201926,361814.10999999987
IL,201927,222304.60999999923
IL,201928,264984.4599999987
IL,201929,269024.20999999874
IL,201930,231137.5299999982
IL,201931,229500.17000000092
IL,201932,223520.42000000164
IL,201933,194742.0600000007
IL,201934,209735.13000000155
IL,201935,164900.6100000009
IL,201936,152993.00000000108
IL,201937,160727.56000000052
IL,201938,90632.23000000021
IL,201939,62827.909999999945
IL,201940,6804.379999999998
IL,201941,42077.020000000026
IL,201942,54885.09000000003
IL,201943,48586.40000000005
IL,201944,47411.05000000004
IL,201945,58301.63000000009
IL,201946,66350.87000000007
IL,201947,82125.55999999978
IL,201948,53182.31000000015
IL,201949,46024.50000000016
IL,201950,50105.58000000006
IL,201951,46274.36000000014
IL,201952,41690.63000000004
IL,202001,42505.000000000095
IL,202002,45438.71000000003
IL,202003,54052.4200000001
IL,202004,49354.45000000011
IL,202005,31448.05000000006
IL,202006,9389.29999999999
IL,202007,374.73999999999995
IL,202008,0.0
IL,202009,0.0
IL,202010,0.0
IL,202011,0.0
IL,202012,0.0
IL,202013,0.0
IL,202014,0.0
IL,202015,0.0
IL,202016,0.0
IL,202017,0.0
IL,202018,1330.81
IL,202019,1939.2200000000005
IL,202020,1236.65
IL,202021,1313.2099999999998
IL,202022,2718.120000000001
IL,202023,186.7
IL,202024,1010.0999999999999
IL,202025,3179.900000000002
IL,202026,2460.4800000000005
IL,202027,2458.4800000000005
IL,202028,4915.220000000001
IL,202029,4065.959999999999
IL,202030,7256.639999999997
IL,202031,7446.739999999998
IL,202032,7647.389999999997
IL,202033,10224.839999999987
IL,202034,12526.829999999993
IL,202035,10607.679999999993
IL,202036,8694.259999999993
IL,202037,7818.910000000001
IL,202038,12720.759999999991
IL,202039,13188.68999999999
IL,202040,8654.689999999993
IL,202041,3226.210000000001
IL,202042,5147.58
IL,202043,4229.180000000002
IL,202044,5617.119999999998
IL,202045,8758.73999999999
IL,202046,8598.929999999995
IL,202047,5938.229999999995
IL,202048,5123.430000000002
IL,202049,3492.2700000000013
IL,202050,2543.8000000000006
IL,202051,1577.44
IL,202052,829.7799999999999
IL,202101,62.9
IL,202102,152.9
IL,202103,0.0
IL,202104,29.9
IL,202105,413.06
IL,202106,1891.0000000000007
IL,202107,2738.8100000000013
IL,202108,6570.200000000001
IL,202109,10018.849999999991
IL,202110,9071.879999999997
IL,202111,8713.02
IL,202112,7692.879999999992
IL,202113,6735.4199999999955
IL,202114,27773.120000000006
IL,202115,24789.920000000002
IL,202116,21118.86000000001
IL,202117,28271.37999999999
IL,202118,51046.94
IL,202119,48990.23999999999
IL,202120,52535.39
IL,202121,54214.04999999998
IL,202122,39530.74999999999
IL,202123,41102.67000000001
IL,202124,54976.28000000001
IL,202125,10787.609999999995
IL,202126,899.7599999999999
IL,202127,27022.059999999998
IL,202128,19432.110000000004
IL,202129,18908.21
IL,202130,10820.609999999997
IL,202131,25501.579999999998
IL,202132,24352.530000000002
IL,202133,40216.98000000001
IL,202134,38364.12000000003
IL,202135,25598.570000000007
IL,202136,26742.08999999999
IL,202137,29830.189999999984
IL,202138,27528.25999999999
IL,202139,24986.310000000012
IL,202140,26269.530000000006
IL,202141,39621.34000000002
IL,202142,46440.80000000002
IL,202143,50120.53000000005
IL,202144,50064.6
IL,202145,34548.25000000001
IL,202146,35720.31
IL,202147,21435.08
IL,202148,22792.940000000002
IL,202149,13471.140000000001
IL,202150,17540.43
IL,202151,18170.28
IL,202152,16753.780000000002
IL,202201,19790.3
IL,202202,27463.02999999999
IL,202203,32419.74999999999
IL,202204,37615.91000000001
IL,202205,37507.23000000003
IL,202206,42642.220000000016
IL,202207,43296.82999999999
IL,202208,43778.799999999996
IL,202209,44250.189999999995
IL,202210,54608.999999999985
IL,202211,59764.08999999998
IL,202212,61383.23999999999
IL,202213,52854.05
IL,202214,57098.68000000004
IL,202215,56962.80000000001
IL,202216,52766.41000000002
IL,202217,50181.83999999993
IL,202218,45448.93000000002
IL,202219,44677.67000000001
IL,202220,49155.71999999999
IL,202221,41004.030000000006
IL,202222,37271.03999999999
IL,202223,48054.62
IL,202224,54544.65000000003
IL,202225,50782.250000000044
IL,202226,51210.25000000006
IL,202227,40624.66000000001
IL,202228,85793.31999999993
IL,202229,84218.04999999996
IL,202230,78541.2900000001
IL,202231,71450.12000000004
IL,202232,61417.97000000009
IL,202233,71490.25000000004
IL,202234,78387.11000000012
IL,202235,65142.01000000004
IL,202236,72940.3500000001
IL,202237,81947.91999999982
IL,202238,62209.31000000013
IL,202239,67237.64000000004
IL,202240,56499.66999999997
IL,202241,61731.37000000006
IL,202242,67856.21000000012
IL,202243,68075.64000000003
IL,202244,60597.840000000026
IL,202245,62946.07000000008
IL,202246,135145.64999999988
IL,202247,125315.23000000011
IL,202248,122174.74999999996
IL,202249,128551.00000000015
IL,202250,120352.25000000003
IL,202251,130469.99000000003
IL,202252,112217.0000000001
IL,202301,108577.24999999999
IL,202302,126202.84000000007
IL,202303,106751.05000000002
IL,202304,109791.45000000013
IL,202305,99247.69000000012
IL,202306,100720.57999999999
