"PTNR_REGIONAL_MASTER_CD","YEARWEEK","TOTAL_SALES"
50000061,202140,22401.639999999985
50000061,202141,59996.1100000003
50000061,202142,62689.95000000006
50000061,202143,58139.45000000019
50000061,202144,58524.57000000001
50000061,202145,54816.62999999992
50000061,202146,79577.28000000009
50000061,202147,51132.61000000006
50000061,202148,49779.410000000054
50000061,202149,27134.409999999985
50000061,202150,22842.30999999995
50000061,202151,22935.439999999988
50000061,202152,25683.519999999986
50000061,202201,13020.619999999992
50000061,202202,14049.93
50000061,202203,14746.08
50000061,202204,21331.39000000001
50000061,202205,15634.440000000019
50000061,202206,14120.740000000007
50000061,202207,17009.71000000001
50000061,202208,14796.230000000001
50000061,202209,7750.519999999997
50000061,202210,13819.890000000005
50000061,202211,10663.990000000002
50000061,202212,11620.680000000004
50000061,202213,10234.319999999996
50000061,202214,21754.21
50000061,202215,19567.449999999986
50000061,202216,18630.809999999994
50000061,202217,18498.959999999985
50000061,202218,20644.349999999977
50000061,202219,32252.759999999995
50000061,202220,31662.22000000001
50000061,202221,28639.28000000003
50000061,202222,21343.760000000002
50000061,202223,23585.929999999993
50000061,202224,18263.480000000003
50000061,202225,16365.189999999977
50000061,202226,13194.050000000003
50000061,202227,8490.429999999997
50000061,202228,6165.010000000003
50000061,202229,6871.2000000000035
50000061,202230,12656.57
50000061,202231,21647.250000000022
50000061,202232,23797.400000000005
50000061,202233,24525.8
50000061,202234,20168.260000000028
50000061,202235,15905.710000000006
50000061,202236,16273.890000000018
50000061,202237,18261.019999999993
50000061,202238,32601.149999999954
50000061,202239,32771.30000000001
50000061,202240,36336.949999999946
50000061,202241,35738.64999999988
50000061,202242,26221.979999999887
50000061,202243,29166.699999999862
50000061,202244,32692.6799999999
50000061,202245,37201.74999999989
50000061,202246,44781.75999999977
50000061,202247,51232.199999999735
50000061,202248,33605.50999999981
50000061,202249,26607.32000000003
50000061,202250,25053.24000000003
50000061,202251,29083.81000000006
50000061,202252,34192.209999999934
50000061,202301,28256.699999999983
50000061,202302,31634.969999999994
50000061,202303,32950.74999999999
50000061,202304,38814.90000000017
50000061,202305,34209.709999999955
50000061,202306,43110.2900000001
50000061,202307,42466.17000000006
50000061,202308,39348.25000000006
50000061,202309,36622.79000000005
50000061,202310,40682.50000000005
50000061,202311,35462.329999999965
50000061,202312,38481.45999999996
50000061,202313,35251.650000000125
50000061,202314,38306.63000000004
50000061,202315,43130.64999999999
50000061,202316,52178.419999999795
50000061,202317,45919.419999999925
50000061,202318,49954.049999999734
50000061,202319,46036.31999999996
50000061,202320,49738.87000000011
50000061,202321,49084.86999999976
50000061,202322,72587.1799999996
50000061,202323,47895.059999999976
50000061,202324,41433.34000000002
50000061,202325,40165.96000000003
50000061,202326,37393.78999999996
50000061,202327,36995.1199999997
50000061,202328,33425.80000000006
50000061,202329,37673.25000000002
50000061,202330,43035.96000000002
50000061,202331,38499.48999999993
50000061,202332,39006.42000000007
50000061,202333,43690.78000000008
50000061,202334,49395.289999999804
50000061,202335,50562.30999999997
50000061,202336,58759.00999999989
50000061,202337,45582.27999999987
50000061,202338,47995.05000000005
50000061,202339,42256.97000000006
50000061,202340,50449.48999999986
50000061,202341,49506.04999999963
50000061,202342,45077.05999999995
50000061,202343,49577.8199999997
50000061,202344,53195.49000000008
50000061,202345,64760.680000000066
50000061,202346,79800.97
50000061,202347,79654.6900000005
50000061,202348,71236.10000000034
50000061,202349,48398.29000000009
50000061,202350,45937.09999999992
50000061,202351,48534.25999999996
50000061,202352,46686.3300000001
50000061,202353,35301.82000000005
50000061,202401,62871.600000000195
50000061,202402,60100.4400000003
50000061,202403,55313.900000000045
50000061,202404,63958.75000000003
50000061,202405,45647.620000000155
50000061,202406,42851.87000000007
50000061,202407,41942.890000000116
50000061,202408,130148.51000000007
50000061,202409,35993.14999999998
50000063,201749,11090.580000000009
50000063,201750,11673.67000000002
50000063,201751,11341.109999999995
50000063,201752,14065.060000000001
50000063,201753,8929.04
50000063,201801,5159.660000000003
50000063,201802,8423.959999999997
50000063,201803,9639.030000000002
50000063,201804,11900.400000000023
50000063,201805,8419.620000000003
50000063,201806,8867.989999999994
50000063,201807,2794.6299999999997
50000063,201808,5189.239999999998
50000063,201809,2454.71
50000063,201810,7509.410000000005
50000063,201811,7628.409999999998
50000063,201812,6864.939999999999
50000063,201813,9390.11
50000063,201814,11522.509999999995
50000063,201815,5345.260000000006
50000063,201816,7659.3099999999995
50000063,201817,5402.559999999994
50000063,201818,6812.499999999999
50000063,201819,8137.070000000007
50000063,201820,9693.169999999998
50000063,201821,14525.52999999999
50000063,201822,11778.830000000007
50000063,201823,12466.48000000001
50000063,201824,16061.960000000006
50000063,201825,21728.13999999997
50000063,201826,18279.69999999999
50000063,201827,13667.150000000016
50000063,201828,13485.340000000015
50000063,201829,16792.17000000001
50000063,201830,42836.97000000003
50000065,201749,188469.14999999877
50000065,201750,258677.01999999725
50000065,201751,264997.26999999816
50000065,201752,255230.8099999969
50000065,201753,278315.9899999988
50000065,201801,220098.38999999972
50000065,201802,285159.29999998794
50000065,201803,189890.3199999984
50000065,201804,213737.38999999833
50000065,201805,229126.90999999555
50000065,201806,213554.27999999662
50000065,201807,244833.919999999
50000065,201808,260806.26999999763
50000065,201809,236525.38999999737
50000065,201810,235551.38999999638
50000065,201811,237940.89999999522
50000065,201812,275800.2199999949
50000065,201813,282789.0899999958
50000065,201814,491923.6799999992
50000065,201815,297810.44999999506
50000065,201816,295781.65999999247
50000065,201817,288792.67999999475
50000065,201818,275657.44999999396
50000065,201819,248575.37999999334
50000065,201820,266899.92999999307
50000065,201821,387694.85999999405
50000065,201822,465682.48999996745
50000065,201823,412194.25999999116
50000065,201824,345367.009999995
50000065,201825,353042.7299999954
50000065,201826,288480.629999995
50000065,201827,370257.50999999477
50000065,201828,538961.4399999975
50000065,201829,440640.1399999962
50000065,201830,510598.1799999971
50000065,201831,494876.04999999685
50000065,201832,617404.6499999933
50000065,201833,500541.4599999963
50000065,201834,538140.8699999928
50000065,201835,471347.61999999714
50000065,201836,434080.1999999942
50000065,201837,481017.69999999227
50000065,201838,447576.07999999466
50000065,201839,436438.7299999957
50000065,201840,452535.3700000011
50000065,201841,494653.4899999972
50000065,201842,1203411.9899999965
50000065,201843,819275.3299999946
50000065,201844,826735.7399999999
50000065,201845,948795.8699999888
50000065,201846,1382853.5399999777
50000065,201847,934370.4000000024
50000065,201848,344300.80000000086
50000065,201849,517713.83999999415
50000065,201850,570861.7199999753
50000065,201851,558553.9399999834
50000065,201852,564955.5199999764
50000065,201901,510787.36999999284
50000065,201902,601918.7500000069
50000065,201903,517009.37999999704
50000065,201904,527396.7700000034
50000065,201905,416620.640000002
50000065,201906,393881.19999999664
50000065,201907,399087.8499999991
50000065,201908,393314.32999999844
50000065,201909,371399.1200000026
50000065,201910,392297.88000000006
50000065,201911,384390.3499999999
50000065,201912,401821.490000008
50000065,201913,448422.3599999985
50000065,201914,613856.539999995
50000065,201915,431173.8199999987
50000065,201916,445502.7100000075
50000065,201917,399969.3800000035
50000065,201918,361605.64999999834
50000065,201919,386284.10999999946
50000065,201920,484262.1300000129
50000065,201921,553464.5200000101
50000065,201922,585943.440000012
50000065,201923,627879.0000000021
50000065,201924,647098.0699999997
50000065,201925,717949.8599999946
50000065,201926,712975.6199999911
50000065,201927,714566.779999992
50000065,201928,1051190.3200000213
50000065,201929,1068880.5399999921
50000065,201930,756189.1000000153
50000065,201931,693127.1800000005
50000065,201932,763469.3699999971
50000065,201933,750900.3900000034
50000065,201934,728878.3800000057
50000065,201935,722482.0900000139
50000065,201936,724954.2500000133
50000065,201937,736251.2100000011
50000065,201938,593615.1900000009
50000065,201939,688259.8800000066
50000065,201940,702139.9000000019
50000065,201941,843857.4400000054
50000065,201942,931215.3100000129
50000065,201943,1888537.1099999957
50000065,201944,1462595.7700000282
50000065,201945,1320578.0700000003
50000065,201946,1780391.270000016
50000065,201947,1620830.8000000096
50000065,201948,691909.609999992
50000065,201949,663438.1999999965
50000065,201950,829849.899999995
50000065,201951,923583.6199999702
50000065,201952,772972.4799999918
50000065,202001,889120.2899999878
50000065,202002,1092915.8100000028
50000065,202003,821583.2599999965
50000065,202004,809146.4300000012
50000065,202005,880826.5199999932
50000065,202006,822547.9199999804
50000065,202007,297496.54999999923
50000065,202012,323.15
50000065,202013,830.13
50000065,202014,15526.43
50000065,202015,31074.93999999993
50000065,202016,23809.680000000015
50000065,202017,53211.36999999975
50000065,202018,124518.30000000022
50000065,202019,177204.1299999993
50000065,202020,329264.909999999
50000065,202021,302235.890000003
50000065,202022,310190.8300000018
50000065,202023,315372.77000000345
50000065,202024,414648.7800000007
50000065,202025,440936.5600000049
50000065,202026,478313.05999999924
50000065,202027,520587.2899999939
50000065,202028,574917.480000005
50000065,202029,531252.3000000089
50000065,202030,901802.1800000123
50000065,202031,831768.6700000073
50000065,202032,907106.24000001
50000065,202033,1012721.3100000061
50000065,202034,1070330.480000019
50000065,202035,1101047.0400000212
50000065,202036,1119495.1000000308
50000065,202037,1222694.3900000323
50000065,202038,1226107.760000011
50000065,202039,1788986.120000029
50000065,202040,1326328.17000002
50000065,202041,1373163.7500000095
50000065,202042,1587555.8599999903
50000065,202043,2208009.939999955
50000065,202044,1921145.850000002
50000065,202045,2085238.9699999813
50000065,202046,2150789.539999981
50000065,202047,2225898.9199999557
50000065,202048,996799.5700000041
50000065,202049,658146.979999999
50000065,202050,686612.8099999966
50000065,202051,724763.1299999946
50000065,202052,713313.6699999971
50000065,202101,593227.0299999915
50000065,202102,986880.5599999888
50000065,202103,896906.2999999935
50000065,202104,879642.4499999919
50000065,202105,1087400.3799999978
50000065,202106,1071651.4599999916
50000065,202107,1065894.359999984
50000065,202108,1477352.1399999936
50000065,202109,882025.9700000086
50000065,202110,1020523.5799999915
50000065,202111,1275865.7399999877
50000065,202112,1341974.53999999
50000065,202113,1421771.8900000069
50000065,202114,1712953.5299999549
50000065,202115,1583080.5699999991
50000065,202116,1442370.3199999826
50000065,202117,1523465.1799999906
50000065,202118,1459007.829999981
50000065,202119,1370859.159999976
50000065,202120,1498109.1800000244
50000065,202121,1496678.4799999904
50000065,202122,1594190.8299999589
50000065,202123,1251211.200000002
50000065,202124,716982.660000002
50000065,202125,666903.2300000093
50000065,202126,664046.2599999986
50000065,202127,645657.3499999956
50000065,202128,754285.320000003
50000065,202129,686188.1299999905
50000065,202130,838482.4300000027
50000065,202131,813107.660000017
50000065,202132,605736.520000012
50000065,202133,714190.4799999904
50000065,202134,662194.339999997
50000065,202135,673962.6000000088
50000065,202136,633755.7999999983
50000065,202137,636115.9599999972
50000065,202138,627885.5700000075
50000065,202139,2206937.4500000444
50000065,202140,888003.0800000093
50000065,202141,661311.8500000035
50000065,202142,679611.0399999962
50000065,202143,1264862.8399999808
50000065,202144,1321563.4299999722
50000065,202145,1266680.679999991
50000065,202146,1533805.4900000242
50000065,202147,2195816.300000083
50000065,202148,896894.330000005
50000065,202149,761638.3499999858
50000065,202150,706877.379999994
50000065,202151,731127.5199999898
50000065,202152,710060.0599999962
50000065,202201,719996.6299999853
50000065,202202,766121.4099999915
50000065,202203,856756.2300000016
50000065,202204,669666.5899999917
50000065,202205,638409.229999998
50000065,202206,689945.7699999935
50000065,202207,619466.7500000087
50000065,202208,648502.8600000085
50000065,202209,2451801.6799999946
50000065,202210,1048966.3600000092
50000065,202211,613746.0900000057
50000065,202212,669517.200000009
50000065,202213,703612.800000012
50000065,202214,1233463.7300000277
50000065,202215,890003.6600000142
50000065,202216,624138.6300000045
50000065,202217,647973.8000000063
50000065,202218,643309.1000000024
50000065,202219,655802.050000009
50000065,202220,788628.3899999998
50000065,202221,682138.3800000065
50000065,202222,710854.5900000029
50000065,202223,935335.2600000019
50000065,202224,996154.6900000289
50000065,202225,786262.47000001
50000065,202226,728360.580000007
50000065,202227,737247.5200000147
50000065,202228,1081578.3200000033
50000065,202229,956349.3399999863
50000065,202230,732872.8899999992
50000065,202231,842082.5000000078
50000065,202232,821591.9300000027
50000065,202233,783043.100000001
50000065,202234,695828.1200000063
50000065,202235,698656.0900000004
50000065,202236,684832.2300000031
50000065,202237,707462.2799999923
50000065,202238,701836.4399999909
50000065,202239,2635656.479999963
50000065,202240,1310448.6500000006
50000065,202241,733656.549999985
50000065,202242,760723.9099999769
50000065,202243,1432681.0999999545
50000065,202244,1196556.2899999765
50000065,202245,1161929.2099999965
50000065,202246,1995494.1100000315
50000065,202247,2725710.770000003
50000065,202248,959639.5799999832
50000065,202249,922402.449999979
50000065,202250,870779.8099999625
50000065,202251,739695.0599999868
50000065,202252,1024137.969999993
50000065,202301,946476.7299999846
50000065,202302,840285.2400000012
50000065,202303,1196545.9299999862
50000065,202304,685760.0100000061
50000065,202305,747875.599999988
50000065,202306,778013.9699999879
50000065,202307,722441.9699999979
50000065,202308,780044.8999999902
50000065,202309,797200.2900000053
50000065,202310,745872.3299999976
50000065,202311,2420838.459999969
50000065,202312,1441082.4099999676
50000065,202313,684924.4500000067
50000065,202314,724113.6600000042
50000065,202315,1272919.4399999909
50000065,202316,768162.6799999998
50000065,202317,806092.7999999963
50000065,202318,719680.0600000056
50000065,202319,748197.4000000115
50000065,202320,862136.3799999965
50000065,202321,1184041.9399999932
50000065,202322,1086348.96999999
50000065,202323,989358.7899999899
50000065,202324,1353659.199999996
50000065,202325,1101375.4399999767
50000065,202326,798475.3399999912
50000065,202327,824203.279999981
50000065,202328,842044.8799999933
50000065,202329,929318.459999996
50000065,202330,833101.4799999992
50000065,202331,1321796.4099999687
50000065,202332,1257997.76999999
50000065,202333,764220.490000003
50000065,202334,712793.0499999993
50000065,202335,812320.5300000001
50000065,202336,796018.729999999
50000065,202337,754339.8499999978
50000065,202338,715488.0400000003
50000065,202339,3286884.7999999607
50000065,202340,1723513.4199999962
50000065,202341,750125.3499999972
50000065,202342,797258.0199999991
50000065,202343,2240718.689999942
50000065,202344,1807102.1099999961
50000065,202345,1369927.190000001
50000065,202346,1736550.5700000173
50000065,202347,3320761.0599999344
50000065,202348,1531968.9999999849
50000065,202349,989340.9800000077
50000065,202350,831547.5700000004
50000065,202351,1010211.4400000158
50000065,202352,787619.5599999955
50000065,202353,597627.8999999898
50000065,202401,631207.6799999954
50000065,202402,785941.24
50000065,202403,510430.3399999985
50000065,202404,555648.8999999849
50000065,202405,668546.2999999896
50000065,202406,619692.6199999974
50000065,202407,618247.7099999876
50000065,202408,671275.7000000009
50000065,202409,602968.820000001
50000065,202410,600600.2000000003
50000065,202411,184780.23999999996
50000067,201749,22889.4
50000067,201750,22889.399999999998
50000067,201751,22889.399999999998
50000067,201752,22889.399999999998
50000067,201753,22889.4
50000067,201801,32999.89
50000067,201802,32999.89
50000067,201803,32999.89
50000067,201804,32999.89
50000067,201805,24937.4
50000067,201806,24937.4
50000067,201807,24937.4
50000067,201808,24937.4
50000067,201809,24937.4
50000067,201810,50073.770000000004
50000067,201811,50073.77
50000067,201812,50073.77
50000067,201813,50073.76999999999
50000067,201814,30060.760000000002
50000067,201815,30060.760000000002
50000067,201816,30060.760000000002
50000067,201817,30060.760000000002
50000067,201818,23073.8
50000067,201819,23073.8
50000067,201820,23073.8
50000067,201821,23073.8
50000067,201822,23073.8
50000067,201823,41496.88
50000067,201824,41496.88
50000067,201825,41496.880000000005
50000067,201826,41496.880000000005
50000067,201827,44697.77
50000067,201828,44697.77
50000067,201829,44697.77
50000067,201830,44697.77
50000067,201831,28307.000000000007
50000067,201832,28307.0
50000067,201833,28307.0
50000067,201834,28307.0
50000067,201835,28307.0
50000067,201836,28880.14
50000067,201837,28880.140000000003
50000067,201838,28880.140000000003
50000067,201839,28880.140000000003
50000067,201840,19866.760000000002
50000067,201841,19866.760000000002
50000067,201842,19866.760000000002
50000067,201843,19866.760000000002
50000067,201844,17306.0
50000067,201845,17306.0
50000067,201846,17306.0
50000067,201847,17306.0
50000067,201848,17306.0
50000067,201849,24687.63
50000067,201850,24687.63
50000067,201851,24687.63
50000067,201852,24687.63
50000067,201901,20478.14
50000067,201902,20478.14
50000067,201903,20478.14
50000067,201904,20478.140000000003
50000067,201905,2174.17
50000067,201906,2161.07
50000067,201907,2196.13
50000067,201908,2299.56
50000067,201909,2231.85
50000067,201910,2962.12
50000067,201911,2956.28
50000067,201912,3000.41
50000067,201913,3047.97
50000067,201914,2778.05
50000067,201915,2674.83
50000067,201916,2705.47
50000067,201917,2721.13
50000067,201918,2174.11
50000067,201919,2171.72
50000067,201920,2294.53
50000067,201921,2324.4
50000067,201922,2312.02
50000067,201923,3245.71
50000067,201924,3383.75
50000067,201925,3488.06
50000067,201926,3396.79
50000067,201927,3220.25
50000067,201928,3258.0
50000067,201929,3172.02
50000067,201930,3141.61
50000067,201931,2868.3
50000067,201932,2501.26
50000067,201933,2585.42
50000067,201934,2501.63
50000067,201935,2414.73
50000067,201936,3245.86
50000067,201937,3333.1
50000067,201938,3342.29
50000067,201939,3184.54
50000067,201940,3367.05
50000067,201941,3351.38
50000067,201942,3348.23
50000067,201943,3251.57
50000067,201944,3176.51
50000067,201945,3239.04
50000067,201946,3381.61
50000067,201947,3256.16
50000067,201948,2931.45
50000067,201949,3362.42
50000067,201950,3348.14
50000067,201951,3341.24
50000067,201952,3346.91
50000067,202001,2566.98
50000067,202002,2484.17
50000067,202003,2393.59
50000067,202004,2384.41
50000067,202005,2174.17
50000067,202006,2161.07
50000067,202007,2196.13
50000067,202008,2299.56
50000067,202009,2231.85
50000067,202010,0.0
50000067,202011,0.0
50000067,202012,0.0
50000067,202013,0.0
50000067,202014,0.0
50000067,202015,0.0
50000067,202016,0.0
50000067,202017,0.0
50000067,202018,0.0
50000067,202019,0.0
50000067,202020,0.0
50000067,202021,0.0
50000067,202022,0.0
50000067,202023,0.0
50000067,202024,0.0
50000067,202025,0.0
50000067,202026,0.0
50000067,202027,0.0
50000067,202028,0.0
50000067,202029,0.0
50000067,202030,0.0
50000067,202031,0.0
50000067,202032,0.0
50000067,202033,0.0
50000067,202034,0.0
50000067,202035,0.0
50000067,202036,0.0
50000067,202037,0.0
50000067,202038,0.0
50000067,202039,0.0
50000067,202040,0.0
50000067,202041,0.0
50000067,202042,0.0
50000067,202043,0.0
50000067,202044,0.0
50000067,202045,0.0
50000067,202046,0.0
50000067,202047,0.0
50000067,202048,0.0
50000067,202049,0.0
50000067,202050,0.0
50000067,202051,0.0
50000067,202052,0.0
50000067,202101,0.0
50000067,202102,0.0
50000067,202103,0.0
50000067,202104,0.0
50000067,202105,0.0
50000067,202106,0.0
50000067,202107,0.0
50000067,202108,0.0
50000067,202109,0.0
50000067,202110,0.0
50000067,202111,0.0
50000067,202112,0.0
50000067,202113,0.0
50000067,202114,0.0
50000067,202115,0.0
50000067,202116,0.0
50000067,202117,0.0
50000067,202118,0.0
50000067,202119,0.0
50000067,202120,0.0
50000067,202121,0.0
50000067,202122,0.0
50000067,202123,0.0
50000067,202124,0.0
50000067,202125,0.0
50000067,202126,0.0
50000067,202127,0.0
50000067,202128,0.0
50000067,202129,0.0
50000067,202130,0.0
50000067,202131,0.0
50000067,202132,0.0
50000067,202133,0.0
50000067,202134,0.0
50000067,202135,0.0
50000067,202136,0.0
50000067,202137,0.0
50000067,202138,0.0
50000067,202139,0.0
50000067,202140,0.0
50000067,202141,0.0
50000067,202142,0.0
50000067,202143,0.0
50000067,202144,0.0
50000067,202145,0.0
50000067,202146,0.0
50000067,202147,0.0
50000067,202148,0.0
50000067,202149,0.0
50000067,202150,0.0
50000067,202151,0.0
50000067,202152,0.0
50000067,202201,0.0
50000067,202202,0.0
50000067,202203,0.0
50000067,202204,0.0
50000067,202205,0.0
50000067,202206,0.0
50000067,202207,0.0
50000067,202208,0.0
50000067,202209,0.0
50000067,202210,0.0
50000067,202211,0.0
50000067,202212,0.0
50000067,202213,0.0
50000067,202214,0.0
50000067,202215,0.0
50000067,202216,0.0
50000067,202217,0.0
50000067,202218,0.0
50000067,202219,0.0
50000067,202220,0.0
50000067,202221,0.0
50000067,202222,0.0
50000067,202223,0.0
50000067,202224,0.0
50000067,202225,0.0
50000067,202226,0.0
50000067,202227,0.0
50000067,202228,0.0
50000067,202229,0.0
50000067,202230,0.0
50000067,202231,0.0
50000067,202232,0.0
50000067,202233,0.0
50000067,202234,0.0
50000067,202235,0.0
50000067,202236,0.0
50000067,202237,0.0
50000067,202238,0.0
50000067,202239,0.0
50000067,202240,0.0
50000067,202241,0.0
50000067,202242,0.0
50000067,202243,0.0
50000067,202244,0.0
50000067,202245,0.0
50000067,202246,0.0
50000067,202247,0.0
50000069,201749,154142.93999999927
50000069,201750,162285.85999999868
50000069,201751,162654.4399999991
50000069,201752,156797.49999999895
50000069,201753,157149.81999999966
50000069,201801,176663.18000000023
50000069,201802,196825.15999999997
50000069,201803,181075.15000000005
50000069,201804,187311.8500000005
50000069,201805,161385.76000000033
50000069,201806,160948.1500000004
50000069,201807,174318.8900000004
50000069,201808,165331.16000000012
50000069,201809,179473.6299999999
50000069,201810,125387.10000000012
50000069,201811,136755.30000000063
50000069,201812,139236.72000000015
50000069,201813,155967.8700000003
50000069,201814,151477.95999999985
50000069,201815,123594.17000000036
50000069,201816,147346.62000000058
50000069,201817,110910.08999999994
50000069,201818,92724.4900000004
50000069,201819,91556.58000000077
50000069,201820,103737.55000000057
50000069,201821,124404.71000000014
50000069,201822,124785.39999999906
50000069,201823,155329.6199999984
50000069,201824,151276.04999999792
50000069,201825,124252.88999999943
50000069,201826,125198.91999999956
50000069,201827,121030.83999999976
50000069,201828,116242.55000000056
50000069,201829,117736.16000000024
50000069,201830,116678.65999999971
50000069,201831,118574.63000000018
50000069,201832,113361.64000000029
50000069,201833,118146.35000000027
50000069,201834,99081.89000000026
50000069,201835,106361.11000000041
50000069,201836,132067.9399999986
50000069,201837,129140.17000000043
50000069,201838,132237.59000000026
50000069,201839,130536.71000000046
50000069,201840,130699.5299999997
50000069,201841,129819.70000000094
50000069,201842,138997.540000001
50000069,201843,140399.7700000009
50000069,201844,172009.58999999939
50000069,201845,186136.36999999936
50000069,201846,232515.99999999936
50000069,201847,179343.5999999995
50000069,201848,140936.5000000009
50000069,201849,145466.40999999965
50000069,201850,145168.29000000074
50000069,201851,148649.87000000005
50000069,201852,134151.94000000018
50000069,201901,83103.55000000005
50000069,201902,109950.30999999959
50000069,201903,100850.21999999962
50000069,201904,105610.35999999967
50000069,201905,93780.59999999976
50000069,201906,84207.65999999977
50000069,201907,88634.30999999976
50000069,201908,84570.96999999974
50000069,201909,86896.59999999958
50000069,201910,84284.77999999977
50000069,201911,97028.89999999966
50000069,201912,94730.39999999944
50000069,201913,88584.60999999984
50000069,201914,107420.9599999999
50000069,201915,89383.6199999998
50000069,201916,81636.38999999984
50000069,201917,86084.98999999996
50000069,201918,75967.12999999961
50000069,201919,76679.12999999986
50000069,201920,80835.96999999988
50000069,201921,86415.74000000008
50000069,201922,86214.46999999977
50000069,201923,106233.34999999971
50000069,201924,100727.2799999995
50000069,201925,83688.81999999996
50000069,201926,90177.36999999976
50000069,201927,93715.20999999982
50000069,201928,93682.54000000037
50000069,201929,91729.33000000015
50000069,201930,94171.46000000054
50000069,201931,92698.43000000017
50000069,201932,92680.85000000003
50000069,201933,94593.56000000008
50000069,201934,92146.37000000023
50000069,201935,92325.95999999993
50000069,201936,86430.64000000022
50000069,201937,100038.76000000002
50000069,201938,51943.50999999998
50000069,201939,92340.31000000001
50000069,201940,108093.04000000036
50000069,201941,100557.27000000025
50000069,201942,112963.34999999974
50000069,201943,129084.66999999978
50000069,201944,137365.16999999937
50000069,201945,121115.35999999999
50000069,201946,171639.84999999963
50000069,201947,164044.95999999874
50000069,201948,110636.98000000014
50000069,201949,125589.08000000042
50000069,201950,123247.2100000005
50000069,201951,132697.72999999963
50000069,201952,136855.32999999978
50000069,202001,122191.96999999964
50000069,202002,139212.09999999963
50000069,202003,134611.90999999963
50000069,202004,128931.58999999968
50000069,202005,101684.58999999959
50000069,202006,90883.94999999969
50000069,202007,50029.77999999997
50000069,202008,23496.310000000005
50000069,202009,23496.310000000005
50000069,202010,0.01
50000069,202011,0.01
50000069,202012,0.01
50000069,202013,0.01
50000069,202014,5935.26
50000069,202015,5935.26
50000069,202016,5935.26
50000069,202017,5935.26
50000069,202018,9783.4
50000069,202019,9783.400000000003
50000069,202020,10236.290000000003
50000069,202021,14779.219999999998
50000069,202022,15109.310000000001
50000069,202023,19009.309999999998
50000069,202024,18579.72
50000069,202025,19106.449999999997
50000069,202026,27073.049999999992
50000069,202027,35509.05999999999
50000069,202028,34591.88999999999
50000069,202029,43147.43
50000069,202030,36756.12999999998
50000069,202031,46415.28
50000069,202032,54410.66999999997
50000069,202033,52801.280000000064
50000069,202034,57872.76
50000069,202035,65582.86000000004
50000069,202036,89373.17000000004
50000069,202037,89836.81000000004
50000069,202038,98253.59000000008
50000069,202039,98605.29999999997
50000069,202040,110613.59999999987
50000069,202041,114851.63000000021
50000069,202042,121134.19000000003
50000069,202043,115401.34999999987
50000069,202044,143555.88
50000069,202045,157298.46999999997
50000069,202046,178409.35000000027
50000069,202047,186940.3100000003
50000069,202048,119728.9300000002
50000069,202049,118284.77000000016
50000069,202050,124161.56000000022
50000069,202051,123907.43000000034
50000069,202052,121779.00000000022
50000069,202101,62203.07000000007
50000069,202102,67387.80000000006
50000069,202103,75585.10000000012
50000069,202104,88117.68000000007
50000069,202105,90067.14000000028
50000069,202106,86884.65000000011
50000069,202107,88823.90000000023
50000069,202108,56536.820000000036
50000069,202109,50334.810000000085
50000069,202110,24128.340000000004
50000069,202111,26897.52000000001
50000069,202112,53743.99000000003
50000069,202113,55195.55999999991
50000069,202114,87174.4400000001
50000069,202115,43339.42
50000069,202116,94502.15999999999
50000069,202117,123773.68000000023
50000069,202118,122126.04999999996
50000069,202119,113440.71000000014
50000069,202120,104881.5500000002
50000069,202121,101677.78000000006
50000069,202122,91499.39000000003
50000069,202123,107339.75000000012
50000069,202124,124288.57000000015
50000069,202125,128431.86999999994
50000069,202126,109396.77000000014
50000069,202127,106184.70000000007
50000069,202128,115931.18000000011
50000069,202129,108067.25999999997
50000069,202130,118146.51999999989
50000069,202131,122267.64000000013
50000069,202132,126255.79999999999
50000069,202133,130834.31000000006
50000069,202134,122934.77000000002
50000069,202135,124056.46999999994
50000069,202136,132174.77
50000069,202137,140750.18000000017
50000069,202138,122725.37000000033
50000069,202139,119387.62000000002
50000069,202140,124592.21999999994
50000069,202141,117636.4200000001
50000069,202142,145958.16000000032
50000069,202143,138038.2000000001
50000069,202144,137502.34000000005
50000069,202145,169479.1100000001
50000069,202146,208741.27000000022
50000069,202147,270319.4000000006
50000069,202148,151846.24000000017
50000069,202149,125853.72000000015
50000069,202150,111637.29000000015
50000069,202151,114753.98000000014
50000069,202152,108662.82000000007
50000069,202201,86004.69999999995
50000069,202202,99489.29000000007
50000069,202203,98857.02999999981
50000069,202204,89127.75
50000069,202205,79611.98000000004
50000069,202206,77804.16999999994
50000069,202207,83352.06000000003
50000069,202208,83485.08000000015
50000069,202209,81879.59000000027
50000069,202210,91209.87999999998
50000069,202211,94589.53999999998
50000069,202212,89556.43
50000069,202213,87874.33999999997
50000069,202214,109284.89999999992
50000069,202215,88738.67000000001
50000069,202216,85552.75
50000069,202217,87757.32
50000069,202218,70846.23
50000069,202219,76744.10000000002
50000069,202220,73552.03000000003
50000069,202221,68227.26999999999
50000069,202222,81350.52999999997
50000069,202223,84726.15000000013
50000069,202224,90448.18999999997
50000069,202225,95797.97999999984
50000069,202226,89983.68000000007
50000069,202227,104572.54999999984
50000069,202228,114010.68000000017
50000069,202229,105205.79999999993
50000069,202230,113454.97999999995
50000069,202231,118001.1199999998
50000069,202232,98994.19999999984
50000069,202233,96387.28999999998
