"PTNR_REGIONAL_MASTER_CD","YEARWEEK","SALESLOCALCURRENCY"
50000074,202110,550810.02
50000074,202111,594980.02
50000074,202112,879151.02
50000074,202113,1023032.02
50000074,202114,1073916.02
50000074,202115,1027668.02
50000074,202116,239605.02
50000074,202117,100976.02
50000074,202118,42136.01
50000074,202119,92851.01000000001
50000074,202120,105968.01
50000074,202121,124842.01
50000074,202122,280964.26
50000074,202123,159812.0
50000074,202124,162544.02000000002
50000074,202125,194485.02
50000074,202126,158463.02
50000074,202127,139913.02
50000074,202128,219605.02000000002
50000074,202129,281756.02
50000074,202130,296546.02
50000074,202131,317827.02
50000074,202132,513777.02
50000074,202133,376264.02
50000074,202134,540236.02
50000074,202135,510601.02
50000074,202136,403590.02
50000074,202137,398388.02
50000074,202138,375653.02
50000074,202139,279675.02
50000074,202140,305679.02
50000074,202141,371564.02
50000074,202142,402289.02
50000074,202143,339660.02
50000074,202144,314065.02
50000074,202145,339035.02
50000074,202146,343696.02
50000074,202147,393624.02
50000074,202148,469801.02
50000074,202149,465022.02
50000074,202150,303143.02
50000074,202151,293318.02
50000074,202152,343208.02
50000074,202201,645764.03
50000074,202202,509946.03
50000074,202203,359790.03
50000074,202204,301983.03
50000074,202205,304349.03
50000074,202206,415575.03
50000074,202207,340197.03
50000074,202208,503098.03
50000074,202209,363268.0
50000074,202210,563192.0
50000074,202211,632652.03
50000074,202212,493478.03
50000074,202213,832127.03
50000074,202214,922918.03
50000074,202215,709307.03
50000074,202216,539399.03
50000074,202217,723522.03
50000074,202218,699315.03
50000074,202219,756353.03
50000074,202220,851031.03
50000074,202221,901966.03
50000074,202222,968909.03
50000074,202223,587508.03
50000074,202224,556322.03
50000074,202225,697938.03
50000074,202226,788543.03
50000074,202227,693891.03
50000074,202228,569177.03
50000074,202229,726614.03
50000074,202230,591451.03
50000074,202231,857141.03
50000074,202232,702732.03
50000074,202233,668243.03
50000074,202234,502507.03
50000074,202235,692461.03
50000074,202236,552951.03
50000074,202237,468637.03
50000074,202238,626207.03
50000074,202239,416106.03
50000074,202240,377128.03
50000074,202241,322633.03
50000074,202242,272208.03
50000074,202243,316337.03
50000074,202244,497933.03
50000074,202245,371287.03
50000074,202246,278033.03
50000074,202247,245609.03
50000074,202248,213154.03
50000074,202249,231014.03
50000074,202250,195560.03
50000074,202251,249712.03
50000074,202252,551021.03
50000074,202301,208740.03
50000074,202302,332978.03
50000074,202303,295473.03
50000074,202304,328140.03
50000074,202305,309227.0
50000074,202306,377302.0
50000074,202307,372039.0
50000074,202308,272826.0
50000074,202309,258545.0
50000074,202310,802299.0
50000074,202311,669775.0
50000074,202312,952032.0
50000074,202313,769912.0
50000074,202314,1057174.0
50000074,202315,744049.5
50000074,202316,884438.0
50000074,202317,888062.0
50000074,202318,788370.0
50000074,202319,765172.0
50000074,202320,667098.0
50000074,202321,585354.0
50000074,202322,600502.0
50000074,202323,534639.3300000001
50000074,202324,552221.0
50000074,202325,578236.0
50000074,202326,871239.0
50000074,202327,619828.0
50000074,202328,597754.0
50000074,202329,748093.0
50000074,202330,713370.0
50000074,202331,628697.0
50000074,202332,717550.0
50000074,202333,665172.0
50000074,202334,537091.0
50000074,202335,627007.0
50000074,202336,656869.0
50000074,202337,540289.0
50000074,202338,641295.0
50000074,202339,621049.0
50000074,202340,798979.0
50000074,202341,1068888.0
50000074,202342,1128574.0
50000074,202343,1050581.0
50000074,202344,1111832.0
50000074,202345,927114.0
50000074,202346,1019654.0
50000074,202347,918978.0
50000074,202348,1047846.0
50000074,202349,842806.0
50000074,202350,970243.0
50000074,202351,842411.0
50000074,202352,928543.0
50000074,202353,951774.0
50000074,202401,1189047.0
50000074,202402,1202573.0
50000074,202403,893839.0
50000074,202404,1277104.0
50000074,202405,1230260.0
50000074,202406,906730.0
50000074,202407,837206.0
50000074,202408,889510.0
50000074,202409,1123392.0
50000076,201749,95129.08999999968
50000076,201750,89574.93999999986
50000076,201751,82350.68999999986
50000076,201752,83832.23999999983
50000076,201753,85958.48999999993
50000076,201801,129349.72999999973
50000076,201802,111824.65999999971
50000076,201803,122573.06999999975
50000076,201804,117543.33
50000076,201805,105148.00999999978
50000076,201806,96738.05000000002
50000076,201807,107048.9599999993
50000076,201808,111372.63999999952
50000076,201809,114591.77999999945
50000076,201810,96458.91999999972
50000076,201811,100506.6099999997
50000076,201812,99311.04999999958
50000076,201813,112674.3499999996
50000076,201814,109363.41999999936
50000076,201815,121156.0399999991
50000076,201816,102935.41999999927
50000076,201817,101844.84999999998
50000076,201818,111948.34999999995
50000076,201819,126654.3799999999
50000076,201820,123045.16999999984
50000076,201821,134592.7
50000076,201822,129077.7
50000076,201823,100932.48999999966
50000076,201824,133515.85999999905
50000076,201825,143243.0599999988
50000076,201826,149476.7899999991
50000076,201827,140406.26999999967
50000076,201828,152243.75
50000076,201829,128827.70999999945
50000076,201830,128343.69999999877
50000076,201831,110265.0999999994
50000076,201832,116703.9399999989
50000076,201833,105228.08999999933
50000076,201834,94155.74999999919
50000076,201835,93924.0299999995
50000076,201836,108065.69999999947
50000076,201837,115289.8199999992
50000076,201838,100475.36999999949
50000076,201839,92987.16999999974
50000076,201840,81770.16999999974
50000076,201841,54999.949999999815
50000076,201842,37735.380000000005
50000076,201843,32137.760000000028
50000076,201844,30822.590000000077
50000076,201845,30698.390000000007
50000076,201846,31835.299999999996
50000076,201847,40603.49000000002
50000076,201848,96703.17999999979
50000076,201849,77943.35999999991
50000076,201850,61158.32999999993
50000076,201851,49512.850000000006
50000076,201852,35166.54999999998
50000076,201901,17400.530000000013
50000076,201902,25729.660000000003
50000076,201903,53345.90000000001
50000076,201904,72806.69000000002
50000076,201905,78890.30000000003
50000076,201906,76074.99
50000076,201907,68349.82000000004
50000076,201908,66700.54000000002
50000076,201909,8444.45
50000076,201910,0.0
50000076,201911,0.0
50000076,201912,0.0
50000076,201913,0.0
50000076,201914,0.0
50000076,201915,0.0
50000076,201916,0.0
50000076,201917,0.0
50000076,201918,0.0
50000076,201919,0.0
50000076,201920,0.0
50000076,201921,0.0
50000076,201922,0.0
50000076,201923,0.0
50000076,201924,0.0
50000076,201925,0.0
50000076,201926,0.0
50000076,201927,0.0
50000076,201928,0.0
50000076,201929,0.0
50000076,201930,0.0
50000076,201931,0.0
50000076,201932,0.0
50000076,201933,0.0
50000076,201934,0.0
50000076,201935,0.0
50000076,201936,0.0
50000076,201937,0.0
50000076,201938,0.0
50000076,201939,0.0
50000076,201940,0.0
50000076,201941,0.0
50000076,201942,0.0
50000076,201943,0.0
50000076,201944,0.0
50000076,201945,0.0
50000076,201946,0.0
50000076,201947,0.0
50000076,201948,0.0
50000076,201949,0.0
50000076,201950,0.0
50000076,201951,0.0
50000076,201952,0.0
50000076,202001,0.0
50000076,202002,0.0
50000076,202003,0.0
50000076,202004,0.0
50000076,202005,0.0
50000076,202006,0.0
50000076,202007,0.0
50000076,202008,0.0
50000076,202009,0.0
50000076,202010,0.0
50000076,202011,0.0
50000076,202012,0.0
50000076,202013,0.0
50000076,202014,0.0
50000076,202015,0.0
50000076,202016,0.0
50000076,202017,0.0
50000076,202018,0.0
50000076,202019,0.0
50000076,202020,0.0
50000076,202021,0.0
50000076,202022,0.0
50000076,202023,0.0
50000076,202024,0.0
50000076,202025,0.0
50000076,202026,0.0
50000076,202027,0.0
50000076,202028,0.0
50000076,202029,0.0
50000076,202030,0.0
50000076,202031,0.0
50000076,202032,0.0
50000076,202033,0.0
50000076,202034,0.0
50000076,202035,0.0
50000076,202036,0.0
50000076,202037,0.0
50000076,202038,0.0
50000076,202039,0.0
50000076,202040,0.0
50000076,202041,0.0
50000076,202042,0.0
50000076,202043,0.0
50000076,202044,0.0
50000076,202045,0.0
50000076,202046,0.0
50000076,202047,0.0
50000076,202048,0.0
50000076,202049,0.0
50000076,202050,0.0
50000076,202051,0.0
50000076,202052,0.0
50000076,202101,0.0
50000076,202102,0.0
50000076,202103,0.0
50000076,202104,0.0
50000076,202105,0.0
50000076,202106,0.0
50000076,202107,0.0
50000076,202108,0.0
50000076,202109,0.0
50000076,202110,0.0
50000076,202111,0.0
50000076,202112,0.0
50000076,202113,0.0
50000076,202114,0.0
50000076,202115,0.0
50000076,202116,0.0
50000076,202117,0.0
50000076,202118,0.0
50000076,202119,0.0
50000076,202120,0.0
50000076,202121,0.0
50000076,202122,0.0
50000076,202123,0.0
50000076,202124,0.0
50000076,202125,0.0
50000076,202126,0.0
50000076,202127,0.0
50000076,202128,0.0
50000076,202129,0.0
50000076,202130,0.0
50000076,202131,0.0
50000076,202132,0.0
50000076,202133,0.0
50000076,202134,0.0
50000076,202135,0.0
50000076,202136,0.0
50000076,202137,0.0
50000076,202138,0.0
50000076,202139,0.0
50000076,202140,0.0
50000076,202141,0.0
50000076,202142,0.0
50000076,202143,0.0
50000076,202144,0.0
50000076,202145,0.0
50000076,202146,0.0
50000076,202147,0.0
50000076,202148,0.0
50000076,202149,0.0
50000076,202150,0.0
50000076,202151,0.0
50000076,202152,0.0
50000076,202201,0.0
50000076,202202,0.0
50000076,202203,0.0
50000076,202204,0.0
50000076,202205,0.0
50000076,202206,0.0
50000076,202207,0.0
50000076,202208,0.0
50000076,202209,0.0
50000076,202210,0.0
50000076,202211,0.0
50000076,202212,0.0
50000076,202213,0.0
50000076,202214,0.0
50000076,202215,0.0
50000076,202216,0.0
50000076,202217,0.0
50000076,202218,0.0
50000076,202219,0.0
50000076,202220,0.0
50000076,202221,0.0
50000076,202222,0.0
50000076,202223,0.0
50000076,202224,0.0
50000076,202225,0.0
50000076,202226,0.0
50000076,202227,0.0
50000076,202228,0.0
50000076,202229,0.0
50000076,202230,0.0
50000076,202231,0.0
50000076,202232,0.0
50000076,202233,0.0
50000076,202234,0.0
50000076,202235,0.0
50000076,202236,0.0
50000076,202237,0.0
50000076,202238,0.0
50000076,202239,0.0
50000076,202240,0.0
50000076,202241,0.0
50000076,202242,0.0
50000076,202243,0.0
50000076,202244,0.0
50000076,202245,0.0
50000076,202246,0.0
50000076,202247,0.0
50000076,202248,0.0
50000076,202249,0.0
50000076,202250,0.0
50000076,202251,0.0
50000076,202252,0.0
50000076,202301,0.0
50000076,202302,0.0
50000076,202303,0.0
50000076,202304,0.0
50000076,202305,0.0
50000076,202306,0.0
50000076,202307,0.0
50000076,202308,0.0
50000076,202309,0.0
50000076,202310,0.0
50000076,202311,0.0
50000076,202312,0.0
50000076,202313,0.0
50000076,202314,0.0
50000076,202315,0.0
50000076,202316,0.0
50000076,202317,0.0
50000076,202318,0.0
50000076,202319,0.0
50000076,202320,0.0
50000076,202321,0.0
50000076,202322,0.0
50000076,202323,0.0
50000076,202324,0.0
50000076,202325,0.0
50000076,202326,0.0
50000076,202327,0.0
50000076,202328,0.0
50000076,202329,0.0
50000076,202330,0.0
50000076,202331,0.0
50000076,202332,0.0
50000076,202333,0.0
50000076,202334,0.0
50000076,202335,0.0
50000076,202336,0.0
50000076,202337,0.0
50000076,202338,0.0
50000076,202339,0.0
50000076,202340,0.0
50000076,202341,0.0
50000076,202342,0.0
50000076,202343,0.0
50000076,202344,0.0
50000076,202345,0.0
50000076,202346,0.0
50000076,202347,0.0
50000076,202348,0.0
50000076,202349,0.0
50000076,202350,0.0
50000076,202351,0.0
50000076,202352,0.0
50000076,202353,0.0
50000076,202401,0.0
50000076,202402,0.0
50000076,202403,0.0
50000076,202404,0.0
50000076,202405,0.0
50000076,202406,0.0
50000076,202407,0.0
50000076,202408,0.0
50000076,202409,0.0
50000078,201749,2186364297.320027
50000078,201750,2463718365.1099186
50000078,201751,2332949266.099962
50000078,201752,1960231398.0999334
50000078,201753,1517433767.1299393
50000078,201801,1764159229.6098726
50000078,201802,2525879680.2999597
50000078,201803,1630095253.4298422
50000078,201804,1553848996.6099417
50000078,201805,2088309037.0698586
50000078,201806,1758149531.2299342
50000078,201807,1867356789.0598748
50000078,201808,3845151834.3498793
50000078,201809,4116863832.909741
50000078,201810,2040892718.8498867
50000078,201811,2499569988.8699603
50000078,201812,2241121719.639906
50000078,201813,2339710746.8098702
50000078,201814,2230071562.299706
50000078,201815,1788025615.5398965
50000078,201816,1696337313.0999675
50000078,201817,4722907078.819726
50000078,201818,6560075095.360068
50000078,201819,3898062121.2799935
50000078,201820,2587765215.5301495
50000078,201821,1796969400.9100296
50000078,201822,1953156670.9199612
50000078,201823,1993797775.5199673
50000078,201824,1826387416.4599664
50000078,201825,1908773918.9399247
50000078,201826,2050796269.6999183
50000078,201827,1708848421.6498897
50000078,201828,2021056715.6498842
50000078,201829,2202989976.0998154
50000078,201830,2034943540.1998568
50000078,201831,2094623006.6398985
50000078,201832,2019303272.1799242
50000078,201833,2118245178.589968
50000078,201834,2072245232.5299315
50000078,201835,7488785510.17001
50000078,201836,1926772556.9899662
50000078,201837,2089612685.8498793
50000078,201838,2191514726.1398916
50000078,201839,2222685091.9299016
50000078,201840,3374148550.260056
50000078,201841,3015438775.4299126
50000078,201842,3328843015.090173
50000078,201843,2128290159.3099089
50000078,201844,4793745215.859821
50000078,201845,6003680796.970097
50000078,201846,3907246981.4400887
50000078,201847,4074413365.8800955
50000078,201848,3193250202.420006
50000078,201849,2393013537.879831
50000078,201850,2312148059.199893
50000078,201851,2295369140.0699058
50000078,201852,2468495634.3599143
50000078,201901,2064992094.919943
50000078,201902,2087940781.2199576
50000078,201903,1983729679.6299453
50000078,201904,2090395823.549951
50000078,201905,1901465866.099964
50000078,201906,1872487838.6799636
50000078,201907,1882309024.2499242
50000078,201908,3343647847.0299377
50000078,201909,2512427218.4899635
50000078,201910,1616948784.8699856
50000078,201911,2142420658.3399327
50000078,201912,1896836059.7399654
50000078,201913,3158553707.5202236
50000078,201914,1758250584.6100245
50000078,201915,2135400946.6999874
50000078,201916,3505942941.2800364
50000078,201917,4255781739.8602614
50000078,201918,2996241224.150054
50000078,201919,2313101317.369928
50000078,201920,1967685583.3899405
50000078,201921,2209586121.419925
50000078,201922,1981693365.7099218
50000078,201923,2414939590.5298862
50000078,201924,2544344395.1898904
50000078,201925,4818339632.859998
50000078,201926,3684844547.959977
50000078,201927,2727743544.049906
50000078,201928,2756680812.8701286
50000078,201929,2085567369.5599785
50000078,201930,3026825829.449995
50000078,201931,2206996454.0499635
50000078,201932,2080507961.6699882
50000078,201933,2526374685.90996
50000078,201934,2283625055.189943
50000078,201935,2845568912.3398943
50000078,201936,2556866498.9999905
50000078,201937,2036724429.8100035
50000078,201938,3530570990.9899707
50000078,201939,3747396899.5800157
50000078,201940,1947081574.6499815
50000078,201941,1822387239.890007
50000078,201942,1666482576.2199879
50000078,201943,2118247800.3500032
50000078,201944,3766214573.15004
50000078,201945,4403336332.560078
50000078,201946,2697780670.5399804
50000078,201947,3770946646.6199803
50000078,201948,3105911928.0700784
50000078,201949,2118521614.959949
50000078,201950,2016501118.5399652
50000078,201951,1683597386.0700097
50000078,201952,1726055250.4699895
50000078,202001,1514002642.5300236
50000078,202002,2278977032.939965
50000078,202003,2129251011.9799886
50000078,202004,1785822830.8600101
50000078,202005,2089085017.4000049
50000078,202006,1768969571.0499969
50000078,202007,717860823.8500038
50000078,202008,550149138.9100014
50000078,202009,201080117.28999984
50000078,202010,348104731.4700013
50000078,202011,421206086.2100005
50000078,202012,279426320.00000024
50000078,202013,384798713.28999996
50000078,202014,322526341.35
50000078,202015,539260812.1300042
50000078,202016,750232220.3800058
50000078,202017,898508677.2000264
50000078,202018,1579739480.1000087
50000078,202019,993808211.6800395
50000078,202020,1430954838.4400303
50000078,202021,4461211257.6100235
50000078,202022,2989111000.830028
50000078,202023,1369442812.9700303
50000078,202024,1244257192.3300297
50000078,202025,1529713426.0000262
50000078,202026,1431762586.8200164
50000078,202027,1132214843.5600252
50000078,202028,1039028187.7000217
50000078,202029,1979297151.0799928
50000078,202030,2113392188.8700004
50000078,202031,1690423109.3499942
50000078,202032,1152741399.130028
50000078,202033,936640218.4600124
50000078,202034,817978731.2400093
50000078,202035,1799505342.400035
50000078,202036,2339381988.6899686
50000078,202037,2211829910.649967
50000078,202038,1019481284.6000222
50000078,202039,3352717943.7799954
50000078,202040,1706670794.1499772
50000078,202041,1430009368.800042
50000078,202042,1389286638.130034
50000078,202043,2659062654.999979
50000078,202044,2281472414.7699428
50000078,202045,2484822165.589977
50000078,202046,2381516042.9399
50000078,202047,2948461972.7600117
50000078,202048,2574487055.619934
50000078,202049,1308007693.7800002
50000078,202050,1264519477.0200055
50000078,202051,1100854292.2400033
50000078,202052,1264301619.2500277
50000078,202101,1145060645.970025
50000078,202102,1387645540.9600308
50000078,202103,1126749444.4600239
50000078,202104,1524410874.2800214
50000078,202105,1798353015.6199844
50000078,202106,1231067663.5800352
50000078,202107,993384678.5700154
50000078,202108,1030861452.6600136
50000078,202109,2500730406.7099767
50000078,202110,1984440787.6999683
50000078,202111,975518468.8699874
50000078,202112,1293159637.8399856
50000078,202113,2615569009.8800063
50000078,202114,2150958912.5599837
50000078,202115,1201451895.76998
50000078,202116,1249798510.350011
50000078,202117,1326833335.0399868
50000078,202118,1506993744.7799797
50000078,202119,1430464866.959994
50000078,202120,1366401508.0799913
50000078,202121,1105729693.2799985
50000078,202122,959532550.3400064
50000078,202123,219978265.94999897
50000078,202124,155415539.1300002
50000078,202125,1161939726.7199988
50000078,202126,1878328593.849989
50000078,202127,590588238.5600044
50000078,202128,626400770.5900071
50000078,202129,905319151.6200008
50000078,202130,1111926197.1199949
50000078,202131,1004859651.5800029
50000078,202132,955725378.8200088
50000078,202133,1079606325.9100108
50000078,202134,1151014638.3800154
50000078,202135,1457535544.8600032
50000078,202136,1272289598.8300228
50000078,202137,1255990286.3300173
50000078,202138,1307496402.76003
50000078,202139,5214297039.3199215
50000078,202140,6261296003.729909
50000078,202141,1692844521.39
50000078,202142,1669733031.3100011
50000078,202143,2122435926.889947
50000078,202144,2231940615.4999533
50000078,202145,2794675517.63995
50000078,202146,3448026095.9700613
50000078,202147,3717996849.58006
50000078,202148,3341031990.8099766
50000078,202149,2125233696.5199528
50000078,202150,1813917408.6199713
50000078,202151,3306622906.6599216
50000078,202152,2332625742.70993
50000078,202201,1554281978.9499922
50000078,202202,1193598675.979988
50000078,202203,1314075208.869989
50000078,202204,1364542495.5799847
50000078,202205,1619684449.1899967
50000078,202206,1387110678.899971
50000078,202207,1566353882.9299486
50000078,202208,2363303512.5699697
50000078,202209,1982872376.6899943
50000078,202210,1140489117.6299882
50000078,202211,1490290814.229979
50000078,202212,6730520596.59997
50000078,202213,6188044638.51003
50000078,202214,2963484483.109963
50000078,202215,1518785962.359983
50000078,202216,1567351505.6799777
50000078,202217,1568514873.4799707
50000078,202218,1486100117.0999794
50000078,202219,1439365072.5999875
50000078,202220,2328030326.0799456
50000078,202221,2117890215.1799624
50000078,202222,2038725239.4299655
50000078,202223,1917002591.599986
50000078,202224,1731716611.5499954
50000078,202225,1719074231.7999911
50000078,202226,1702721483.2199917
50000078,202227,1766888068.0199957
50000078,202228,1720654843.6199841
50000078,202229,2118238298.4299784
50000078,202230,1829183077.839993
50000078,202231,2190544089.6299915
50000078,202232,2072408700.1999915
50000078,202233,1722377834.7799919
50000078,202234,1942442428.2299795
50000078,202235,2365464690.429987
50000078,202236,2956564647.400049
50000078,202237,2159903189.3499975
50000078,202238,1746811383.4099796
50000078,202239,12283752731.689808
50000078,202240,7920545058.3999405
50000078,202241,2578445732.079962
50000078,202242,2169752051.409962
50000078,202243,3093240648.6500363
50000078,202244,3189637348.7400904
50000078,202245,2734886114.5299296
50000078,202246,3493486267.680006
50000078,202247,4122895984.7798567
50000078,202248,4916090323.129978
50000078,202249,2817725000.1600294
50000078,202250,2118231805.2000108
50000078,202251,3941725017.199996
50000078,202252,3232353852.5800486
50000078,202301,2031508525.3400028
50000078,202302,2111564528.2399948
50000078,202303,2213261148.6800184
50000078,202304,1856032897.1600056
50000078,202305,2672107443.5000024
50000078,202306,2668454174.9100285
50000078,202307,2347589813.8200064
50000078,202308,3281797357.600006
50000078,202309,1768213169.510006
50000078,202310,2269160690.2800183
50000078,202311,12132650388.229622
50000078,202312,7340704115.969916
50000078,202313,2714198016.8799505
50000078,202314,2133725437.6000156
50000078,202315,2057568664.7700243
50000078,202316,2439596503.8100095
50000078,202317,2139219729.1299899
50000078,202318,2437917369.349995
50000078,202319,2371381573.3300195
50000078,202320,6039227906.800029
50000078,202321,3257156403.9299936
50000078,202322,2478770844.8399982
50000078,202323,4406121248.880064
50000078,202324,2901656471.239998
50000078,202325,2046408620.4699912
50000078,202326,2263278553.629958
50000078,202327,2196916649.1199822
50000078,202328,2173980515.0599875
50000078,202329,3571778847.2099686
50000078,202330,2562095622.6299915
50000078,202331,2358154441.91
50000078,202332,2458042196.4500012
50000078,202333,2113712817.9599943
50000078,202334,2116411294.21998
50000078,202335,3170831839.7999897
50000078,202336,2578700864.0199947
50000078,202337,2470606860.5999784
50000078,202338,2639659960.6199865
50000078,202339,12531974418.369936
50000078,202340,9002582067.779932
50000078,202341,3139918546.5499926
50000078,202342,2777131323.809998
50000078,202343,2920510686.2899666
50000078,202344,3079450140.3000054
50000078,202345,2944971034.6999755
50000078,202346,2909508201.500008
50000078,202347,3374527466.21
50000078,202348,6107977842.540232
50000078,202349,4934820296.0200815
50000078,202350,2717306063.8900313
50000078,202351,1833250169.8599842
50000078,202352,1878360709.4199984
50000078,202353,2087000770.3299813
50000078,202401,2177654627.1199846
50000078,202402,1880885416.4699674
50000078,202403,1656181439.7299943
50000078,202404,1952385311.9099774
50000078,202405,2008381613.439999
50000078,202406,2077402518.5399973
50000078,202407,1974556529.4599903
50000078,202408,12287913565.24982
50000078,202409,6691271816.769827
50000078,202410,3043707942.7999744
50000078,202411,733440592.1999962
50000152,201749,679842.5600000129
50000152,201750,594498.6399999844
50000152,201751,670854.5499999889
50000152,201752,527647.6200000033
50000152,201753,448184.83000001643
50000152,201801,389641.6500000212
50000152,201802,485433.87000001484
50000152,201803,377610.13000002044
50000152,201804,330616.4700000216
50000152,201805,432684.3199999971
50000152,201806,399514.58999999997
50000152,201807,423617.0400000181
50000152,201808,596792.970000024
50000152,201809,564744.4100000262
50000152,201810,470975.8700000102
50000152,201811,452232.8300000088
50000152,201812,455306.11999999883
50000152,201813,570688.5700000165
50000152,201814,540589.2300000201
50000152,201815,468767.1400000014
50000152,201816,451836.02999997954
50000152,201817,453670.7499999905
50000152,201818,418565.4499999895
50000152,201819,405220.45000000583
50000152,201820,461224.1600000154
50000152,201821,515919.30000002985
50000152,201822,695858.2500000527
50000152,201823,985192.6099999265
50000152,201824,1097743.03999995
50000152,201825,760102.5799999969
50000152,201826,548368.6200000045
50000152,201827,536022.290000003
50000152,201828,549533.8500000018
50000152,201829,556895.6900000281
50000152,201830,541023.3100000032
50000152,201831,515698.89000000036
50000152,201832,494143.81000001484
50000152,201833,489632.3800000137
50000152,201834,494626.47000001336
50000152,201835,555232.540000003
50000152,201836,511421.9099999948
50000152,201837,461698.82000001695
50000152,201838,471169.14000001585
50000152,201839,545745.2800000184
50000152,201840,399969.72000000824
50000152,201841,450414.77999999677
50000152,201842,682749.0699999782
50000152,201843,572874.2399999787
50000152,201844,636727.2000000102
50000152,201845,793688.000000006
50000152,201846,1199793.7699999928
50000152,201847,840243.0900000049
50000152,201848,768342.980000006
50000152,201849,624637.6699999681
50000152,201850,605586.4999999895
50000152,201851,502085.8899999973
50000152,201852,454683.6200000055
50000152,201901,482950.14000001154
50000152,201902,506347.9600000084
50000152,201903,433598.20000001363
50000152,201904,439426.9900000145
50000152,201905,482744.14000000834
50000152,201906,449925.1900000102
50000152,201907,479141.27999998943
50000152,201908,509089.55999999185
50000152,201909,530436.800000021
50000152,201910,569890.3800000253
50000152,201911,606752.2000000125
50000152,201912,631533.9700000044
50000152,201913,584551.3000000062
50000152,201914,505948.80000000814
50000152,201915,493905.6799999962
50000152,201916,487996.0199999897
50000152,201917,558897.8000000117
50000152,201918,483692.7800000052
50000152,201919,583100.3100000155
50000152,201920,630562.3700000085
50000152,201921,595749.6300000042
50000152,201922,739813.960000006
50000152,201923,990778.5499999351
50000152,201924,906034.229999962
50000152,201925,751005.469999994
50000152,201926,766316.1600000039
50000152,201927,693910.2599999825
50000152,201928,712503.8500000015
50000152,201929,634896.8200000091
50000152,201930,601878.6600000089
50000152,201931,636080.1600000011
50000152,201932,640436.6700000075
50000152,201933,646049.6900000081
50000152,201934,667963.0000000112
50000152,201935,707421.9000000035
50000152,201936,646788.6200000007
50000152,201937,591025.0400000039
50000152,201938,662512.3300000059
50000152,201939,784721.3799999917
50000152,201940,633416.2199999976
50000152,201941,721815.8099999998
50000152,201942,626963.5700000017
50000152,201943,1413933.0500000413
50000152,201944,1022015.2100000072
50000152,201945,990478.0600000046
50000152,201946,1562744.8600000108
50000152,201947,1413989.0499999553
50000152,201948,1064623.6799999848
50000152,201949,761622.8000000104
50000152,201950,719793.7299999968
50000152,201951,687013.2999999857
50000152,201952,642558.1100000015
50000152,202001,624718.7600000142
50000152,202002,758843.930000008
50000152,202003,591878.6800000148
50000152,202004,469662.3600000109
50000152,202005,371915.3800000069
50000152,202006,165453.4499999998
50000152,202015,12731.699999999997
50000152,202016,107491.81999999998
50000152,202017,152240.7100000032
50000152,202018,247691.13000000778
50000152,202019,309002.4300000009
50000152,202020,348564.95000000997
50000152,202021,429114.04000000906
50000152,202022,563013.5399999935
50000152,202023,606333.1399999671
50000152,202024,647183.9699999625
50000152,202025,640407.5299999737
50000152,202026,707955.8599999577
50000152,202027,775585.0199999394
50000152,202028,688693.4599999835
50000152,202029,629390.2500000062
50000152,202030,599854.5400000137
50000152,202031,590950.5200000153
50000152,202032,550456.7700000099
50000152,202033,507815.00000000413
50000152,202034,467285.7799999973
50000152,202035,463388.8600000145
50000152,202036,474487.3700000195
50000152,202037,439539.360000017
50000152,202038,442609.860000013
50000152,202039,327343.3200000125
50000152,202040,188744.37000000858
50000152,202041,130350.22999999905
50000152,202042,144224.32000000044
50000152,202043,338093.1299999917
50000152,202044,591150.7499999984
50000152,202045,716608.7500000163
50000152,202046,1143363.8000000527
50000152,202047,1124145.3900000372
50000152,202048,579283.6100000035
50000152,202049,573299.0900000088
50000152,202050,449542.8200000085
50000152,202051,400894.149999985
50000152,202052,517116.7599999807
50000152,202101,327329.3599999939
50000152,202102,355629.10999998986
50000152,202103,330868.71999998996
50000152,202104,263620.6900000011
50000152,202105,250464.11999999813
50000152,202106,207026.3999999985
50000152,202107,116512.78000000003
50000152,202108,111591.73000000032
50000152,202109,166489.35000000207
50000152,202110,147491.38000000032
50000152,202111,252333.13000000126
50000152,202112,315009.5500000007
50000152,202113,354979.31999999547
50000152,202114,431716.10999999335
50000152,202115,393494.78999999585
50000152,202116,576915.3999999885
50000152,202117,744445.4199999738
50000152,202118,837036.3799999882
50000152,202119,676356.7800000019
50000152,202120,645474.159999997
50000152,202121,727667.180000008
50000152,202122,961879.9800000319
50000152,202123,1234290.8200000382
50000152,202124,1085965.719999995
50000152,202125,898349.7300000032
50000152,202126,906320.1100000279
50000152,202127,967425.040000049
50000152,202128,917896.3600000582
50000152,202129,867249.0500000566
50000152,202130,819042.2500000446
50000152,202131,785066.3200000317
50000152,202132,851262.9300000271
50000152,202133,754451.3200000103
50000152,202134,728834.8200000109
50000152,202135,733138.6100000099
50000152,202136,698127.6100000001
50000152,202137,727442.3400000175
50000152,202138,705070.8699999939
50000152,202139,839643.9200000169
50000152,202140,882189.1200000285
50000152,202141,805015.5800000102
50000152,202142,727199.0399999914
50000152,202143,1188982.2800000426
50000152,202144,1120969.3900000171
50000152,202145,1405950.4500000132
50000152,202146,1521900.8899999934
50000152,202147,1806550.8499998352
50000152,202148,968616.8000000282
50000152,202149,1133908.1900000074
50000152,202150,789764.9099999777
50000152,202151,740076.7399999953
