"PTNR_REGIONAL_MASTER_CD","YEARWEEK","UNITS"
50000074,202246,578.0
50000074,202247,495.0
50000074,202248,369.0
50000074,202249,465.0
50000074,202250,394.0
50000074,202251,471.0
50000074,202252,993.0
50000074,202301,392.0
50000074,202302,613.0
50000074,202303,550.0
50000074,202304,654.0
50000074,202305,559.0
50000074,202306,743.0
50000074,202307,689.0
50000074,202308,547.0
50000074,202309,478.0
50000074,202310,1490.0
50000074,202311,1080.0
50000074,202312,1619.0
50000074,202313,1171.0
50000074,202314,1805.0
50000074,202315,1247.0
50000074,202316,1339.0
50000074,202317,1416.0
50000074,202318,1311.0
50000074,202319,1124.0
50000074,202320,1028.0
50000074,202321,919.0
50000074,202322,963.0
50000074,202323,848.0
50000074,202324,839.0
50000074,202325,983.0
50000074,202326,1082.0
50000074,202327,945.0
50000074,202328,904.0
50000074,202329,1141.0
50000074,202330,1132.0
50000074,202331,985.0
50000074,202332,1311.0
50000074,202333,1071.0
50000074,202334,850.0
50000074,202335,1012.0
50000074,202336,1032.0
50000074,202337,884.0
50000074,202338,1088.0
50000074,202339,1011.0
50000074,202340,1317.0
50000074,202341,1525.0
50000074,202342,1719.0
50000074,202343,1537.0
50000074,202344,1692.0
50000074,202345,1467.0
50000074,202346,1713.0
50000074,202347,1432.0
50000074,202348,1606.0
50000074,202349,1254.0
50000074,202350,1449.0
50000074,202351,1188.0
50000074,202352,1510.0
50000074,202353,1386.0
50000074,202401,1867.0
50000074,202402,1863.0
50000074,202403,1369.0
50000074,202404,1549.0
50000074,202405,1622.0
50000074,202406,1400.0
50000074,202407,1306.0
50000074,202408,1405.0
50000074,202409,1611.0
50000076,201749,5688.0
50000076,201750,5278.05
50000076,201751,5204.0
50000076,201752,4438.0
50000076,201753,5046.0
50000076,201801,7898.05
50000076,201802,6566.0599999999995
50000076,201803,7534.82
50000076,201804,7334.8099999999995
50000076,201805,6072.04
50000076,201806,5471.46
50000076,201807,6049.93
50000076,201808,6417.76
50000076,201809,6284.09
50000076,201810,5310.47
50000076,201811,5458.1
50000076,201812,5892.8
50000076,201813,6778.61
50000076,201814,6464.93
50000076,201815,6592.42
50000076,201816,5743.79
50000076,201817,5761.72
50000076,201818,6591.36
50000076,201819,8229.78
50000076,201820,8085.27
50000076,201821,8191.84
50000076,201822,7899.15
50000076,201823,6091.110000000001
50000076,201824,7669.45
50000076,201825,8320.630000000001
50000076,201826,8551.48
50000076,201827,7958.75
50000076,201828,9643.529999999999
50000076,201829,7298.889999999999
50000076,201830,6978.5
50000076,201831,6097.6
50000076,201832,6708.94
50000076,201833,5945.38
50000076,201834,5091.98
50000076,201835,5343.32
50000076,201836,6586.4400000000005
50000076,201837,6864.27
50000076,201838,6340.52
50000076,201839,5411.52
50000076,201840,5138.36
50000076,201841,3545.11
50000076,201842,2673.86
50000076,201843,2369.13
50000076,201844,2185.12
50000076,201845,2206.12
50000076,201846,2033.53
50000076,201847,2662.49
50000076,201848,5462.52
50000076,201849,4097.99
50000076,201850,3302.85
50000076,201851,2742.3
50000076,201852,1876.75
50000076,201901,883.0
50000076,201902,1177.0
50000076,201903,3060.0
50000076,201904,4031.0
50000076,201905,4367.0
50000076,201906,4094.0
50000076,201907,3701.0
50000076,201908,3551.0
50000076,201909,496.0
50000076,201910,0.0
50000076,201911,0.0
50000076,201912,0.0
50000076,201913,0.0
50000076,201914,0.0
50000076,201915,0.0
50000076,201916,0.0
50000076,201917,0.0
50000076,201918,0.0
50000076,201919,0.0
50000076,201920,0.0
50000076,201921,0.0
50000076,201922,0.0
50000076,201923,0.0
50000076,201924,0.0
50000076,201925,0.0
50000076,201926,0.0
50000076,201927,0.0
50000076,201928,0.0
50000076,201929,0.0
50000076,201930,0.0
50000076,201931,0.0
50000076,201932,0.0
50000076,201933,0.0
50000076,201934,0.0
50000076,201935,0.0
50000076,201936,0.0
50000076,201937,0.0
50000076,201938,0.0
50000076,201939,0.0
50000076,201940,0.0
50000076,201941,0.0
50000076,201942,0.0
50000076,201943,0.0
50000076,201944,0.0
50000076,201945,0.0
50000076,201946,0.0
50000076,201947,0.0
50000076,201948,0.0
50000076,201949,0.0
50000076,201950,0.0
50000076,201951,0.0
50000076,201952,0.0
50000076,202001,0.0
50000076,202002,0.0
50000076,202003,0.0
50000076,202004,0.0
50000076,202005,0.0
50000076,202006,0.0
50000076,202007,0.0
50000076,202008,0.0
50000076,202009,0.0
50000076,202010,0.0
50000076,202011,0.0
50000076,202012,0.0
50000076,202013,0.0
50000076,202014,0.0
50000076,202015,0.0
50000076,202016,0.0
50000076,202017,0.0
50000076,202018,0.0
50000076,202019,0.0
50000076,202020,0.0
50000076,202021,0.0
50000076,202022,0.0
50000076,202023,0.0
50000076,202024,0.0
50000076,202025,0.0
50000076,202026,0.0
50000076,202027,0.0
50000076,202028,0.0
50000076,202029,0.0
50000076,202030,0.0
50000076,202031,0.0
50000076,202032,0.0
50000076,202033,0.0
50000076,202034,0.0
50000076,202035,0.0
50000076,202036,0.0
50000076,202037,0.0
50000076,202038,0.0
50000076,202039,0.0
50000076,202040,0.0
50000076,202041,0.0
50000076,202042,0.0
50000076,202043,0.0
50000076,202044,0.0
50000076,202045,0.0
50000076,202046,0.0
50000076,202047,0.0
50000076,202048,0.0
50000076,202049,0.0
50000076,202050,0.0
50000076,202051,0.0
50000076,202052,0.0
50000076,202101,0.0
50000076,202102,0.0
50000076,202103,0.0
50000076,202104,0.0
50000076,202105,0.0
50000076,202106,0.0
50000076,202107,0.0
50000076,202108,0.0
50000076,202109,0.0
50000076,202110,0.0
50000076,202111,0.0
50000076,202112,0.0
50000076,202113,0.0
50000076,202114,0.0
50000076,202115,0.0
50000076,202116,0.0
50000076,202117,0.0
50000076,202118,0.0
50000076,202119,0.0
50000076,202120,0.0
50000076,202121,0.0
50000076,202122,0.0
50000076,202123,0.0
50000076,202124,0.0
50000076,202125,0.0
50000076,202126,0.0
50000076,202127,0.0
50000076,202128,0.0
50000076,202129,0.0
50000076,202130,0.0
50000076,202131,0.0
50000076,202132,0.0
50000076,202133,0.0
50000076,202134,0.0
50000076,202135,0.0
50000076,202136,0.0
50000076,202137,0.0
50000076,202138,0.0
50000076,202139,0.0
50000076,202140,0.0
50000076,202141,0.0
50000076,202142,0.0
50000076,202143,0.0
50000076,202144,0.0
50000076,202145,0.0
50000076,202146,0.0
50000076,202147,0.0
50000076,202148,0.0
50000076,202149,0.0
50000076,202150,0.0
50000076,202151,0.0
50000076,202152,0.0
50000076,202201,0.0
50000076,202202,0.0
50000076,202203,0.0
50000076,202204,0.0
50000076,202205,0.0
50000076,202206,0.0
50000076,202207,0.0
50000076,202208,0.0
50000076,202209,0.0
50000076,202210,0.0
50000076,202211,0.0
50000076,202212,0.0
50000076,202213,0.0
50000076,202214,0.0
50000076,202215,0.0
50000076,202216,0.0
50000076,202217,0.0
50000076,202218,0.0
50000076,202219,0.0
50000076,202220,0.0
50000076,202221,0.0
50000076,202222,0.0
50000076,202223,0.0
50000076,202224,0.0
50000076,202225,0.0
50000076,202226,0.0
50000076,202227,0.0
50000076,202228,0.0
50000076,202229,0.0
50000076,202230,0.0
50000076,202231,0.0
50000076,202232,0.0
50000076,202233,0.0
50000076,202234,0.0
50000076,202235,0.0
50000076,202236,0.0
50000076,202237,0.0
50000076,202238,0.0
50000076,202239,0.0
50000076,202240,0.0
50000076,202241,0.0
50000076,202242,0.0
50000076,202243,0.0
50000076,202244,0.0
50000076,202245,0.0
50000076,202246,0.0
50000076,202247,0.0
50000076,202248,0.0
50000076,202249,0.0
50000076,202250,0.0
50000076,202251,0.0
50000076,202252,0.0
50000076,202301,0.0
50000076,202302,0.0
50000076,202303,0.0
50000076,202304,0.0
50000076,202305,0.0
50000076,202306,0.0
50000076,202307,0.0
50000076,202308,0.0
50000076,202309,0.0
50000076,202310,0.0
50000076,202311,0.0
50000076,202312,0.0
50000076,202313,0.0
50000076,202314,0.0
50000076,202315,0.0
50000076,202316,0.0
50000076,202317,0.0
50000076,202318,0.0
50000076,202319,0.0
50000076,202320,0.0
50000076,202321,0.0
50000076,202322,0.0
50000076,202323,0.0
50000076,202324,0.0
50000076,202325,0.0
50000076,202326,0.0
50000076,202327,0.0
50000076,202328,0.0
50000076,202329,0.0
50000076,202330,0.0
50000076,202331,0.0
50000076,202332,0.0
50000076,202333,0.0
50000076,202334,0.0
50000076,202335,0.0
50000076,202336,0.0
50000076,202337,0.0
50000076,202338,0.0
50000076,202339,0.0
50000076,202340,0.0
50000076,202341,0.0
50000076,202342,0.0
50000076,202343,0.0
50000076,202344,0.0
50000076,202345,0.0
50000076,202346,0.0
50000076,202347,0.0
50000076,202348,0.0
50000076,202349,0.0
50000076,202350,0.0
50000076,202351,0.0
50000076,202352,0.0
50000076,202353,0.0
50000076,202401,0.0
50000076,202402,0.0
50000076,202403,0.0
50000076,202404,0.0
50000076,202405,0.0
50000076,202406,0.0
50000076,202407,0.0
50000076,202408,0.0
50000076,202409,0.0
50000078,201749,89643.0
50000078,201750,98244.0
50000078,201751,81971.0
50000078,201752,90106.0
50000078,201753,77838.0
50000078,201801,79600.01000000001
50000078,201802,105835.98999999999
50000078,201803,75118.0
50000078,201804,75605.0
50000078,201805,70703.0
50000078,201806,66962.0
50000078,201807,73852.0
50000078,201808,189612.0
50000078,201809,189266.0
50000078,201810,92221.0
50000078,201811,74682.0
50000078,201812,89659.0
50000078,201813,91657.0
50000078,201814,86957.0
50000078,201815,71446.0
50000078,201816,78815.0
50000078,201817,171143.0
50000078,201818,195547.0
50000078,201819,135114.0
50000078,201820,107722.0
50000078,201821,93935.0
50000078,201822,93772.0
50000078,201823,91884.0
50000078,201824,94065.0
50000078,201825,89449.0
50000078,201826,95586.0
50000078,201827,99415.0
50000078,201828,98163.0
50000078,201829,106347.0
50000078,201830,94300.0
50000078,201831,84810.0
50000078,201832,85397.0
50000078,201833,78249.0
50000078,201834,89203.0
50000078,201835,268961.0
50000078,201836,88366.0
50000078,201837,76259.0
50000078,201838,75362.0
50000078,201839,79088.0
50000078,201840,145850.0
50000078,201841,123483.0
50000078,201842,123554.0
50000078,201843,100465.0
50000078,201844,138653.0
50000078,201845,158875.0
50000078,201846,260300.0
50000078,201847,259888.0
50000078,201848,172588.0
50000078,201849,133426.0
50000078,201850,95270.0
50000078,201851,88895.0
50000078,201852,89314.0
50000078,201901,76640.0
50000078,201902,66931.0
50000078,201903,59745.0
50000078,201904,66299.0
50000078,201905,60373.0
50000078,201906,56165.0
50000078,201907,53669.0
50000078,201908,87974.0
50000078,201909,62666.0
50000078,201910,52371.0
50000078,201911,61109.0
50000078,201912,63822.0
50000078,201913,85115.0
50000078,201914,57683.0
50000078,201915,57070.0
50000078,201916,78583.0
50000078,201917,97888.0
50000078,201918,99832.0
50000078,201919,87227.0
50000078,201920,77687.0
50000078,201921,77515.0
50000078,201922,61604.0
50000078,201923,70018.0
50000078,201924,70281.0
50000078,201925,183915.0
50000078,201926,123149.0
50000078,201927,67561.0
50000078,201928,69621.0
50000078,201929,58449.0
50000078,201930,88108.0
50000078,201931,67979.0
50000078,201932,58178.0
50000078,201933,69501.0
50000078,201934,70146.0
50000078,201935,89443.0
50000078,201936,72944.0
50000078,201937,93204.0
50000078,201938,104723.0
50000078,201939,81785.0
50000078,201940,109668.0
50000078,201941,76215.0
50000078,201942,64258.0
50000078,201943,95065.0
50000078,201944,92734.0
50000078,201945,99126.0
50000078,201946,106906.0
50000078,201947,143648.0
50000078,201948,112576.0
50000078,201949,73221.0
50000078,201950,62486.0
50000078,201951,59941.0
50000078,201952,60539.0
50000078,202001,46189.0
50000078,202002,61395.0
50000078,202003,54574.0
50000078,202004,54855.0
50000078,202005,48999.0
50000078,202006,40645.0
50000078,202007,22240.0
50000078,202008,8924.0
50000078,202009,4145.0
50000078,202010,4670.0
50000078,202011,3932.0
50000078,202012,2603.0
50000078,202013,4020.0
50000078,202014,7965.0
50000078,202015,25696.0
50000078,202016,61103.0
50000078,202017,56226.0
50000078,202018,73059.0
50000078,202019,56443.0
50000078,202020,52843.0
50000078,202021,112387.0
50000078,202022,70354.0
50000078,202023,44196.0
50000078,202024,37159.0
50000078,202025,47741.0
50000078,202026,48480.0
50000078,202027,37282.0
50000078,202028,35518.0
50000078,202029,40023.0
50000078,202030,50441.0
50000078,202031,52235.0
50000078,202032,34940.0
50000078,202033,35533.0
50000078,202034,34436.0
50000078,202035,50591.0
50000078,202036,54999.0
50000078,202037,49898.0
50000078,202038,31503.0
50000078,202039,127334.0
50000078,202040,73472.0
50000078,202041,36046.0
50000078,202042,33083.0
50000078,202043,61835.0
50000078,202044,56114.0
50000078,202045,82333.0
50000078,202046,78921.0
50000078,202047,106945.0
50000078,202048,77034.0
50000078,202049,44670.0
50000078,202050,35170.0
50000078,202051,39063.0
50000078,202052,53021.0
50000078,202101,37151.0
50000078,202102,44253.0
50000078,202103,35862.0
50000078,202104,36021.0
50000078,202105,46531.0
50000078,202106,42427.0
50000078,202107,37049.0
50000078,202108,36804.0
50000078,202109,75574.0
50000078,202110,63409.0
50000078,202111,34055.0
50000078,202112,36129.0
50000078,202113,59454.0
50000078,202114,52290.0
50000078,202115,45867.0
50000078,202116,56950.0
50000078,202117,32753.0
50000078,202118,28569.0
50000078,202119,38602.0
50000078,202120,38664.0
50000078,202121,33950.0
50000078,202122,29579.0
50000078,202123,21510.0
50000078,202124,21195.0
50000078,202125,27455.0
50000078,202126,48675.0
50000078,202127,18242.0
50000078,202128,12310.0
50000078,202129,17093.0
50000078,202130,22364.0
50000078,202131,26557.0
50000078,202132,31503.0
50000078,202133,33849.0
50000078,202134,33569.0
50000078,202135,41541.0
50000078,202136,44723.0
50000078,202137,47892.0
50000078,202138,47524.0
50000078,202139,149899.0
50000078,202140,116728.0
50000078,202141,43716.0
50000078,202142,42636.0
50000078,202143,59991.0
50000078,202144,60825.0
50000078,202145,81751.0
50000078,202146,91123.0
50000078,202147,107596.0
50000078,202148,100145.0
50000078,202149,61203.0
50000078,202150,55499.0
50000078,202151,90259.0
50000078,202152,83523.0
50000078,202201,68881.0
50000078,202202,47195.0
50000078,202203,51493.0
50000078,202204,40150.0
50000078,202205,43323.0
50000078,202206,47734.0
50000078,202207,52406.0
50000078,202208,64676.0
50000078,202209,57507.0
50000078,202210,38613.0
50000078,202211,45617.0
50000078,202212,181398.0
50000078,202213,174781.0
50000078,202214,91316.0
50000078,202215,45881.0
50000078,202216,44176.0
50000078,202217,42171.0
50000078,202218,44039.0
50000078,202219,46242.0
50000078,202220,100092.0
50000078,202221,78636.0
50000078,202222,63062.0
50000078,202223,50040.0
50000078,202224,43285.0
50000078,202225,42013.0
50000078,202226,47829.0
50000078,202227,43849.0
50000078,202228,43111.0
50000078,202229,42970.0
50000078,202230,45138.0
50000078,202231,54621.0
50000078,202232,48651.0
50000078,202233,44506.0
50000078,202234,47142.0
50000078,202235,54568.0
50000078,202236,57130.0
50000078,202237,47658.0
50000078,202238,41259.0
50000078,202239,281364.0
50000078,202240,164543.0
50000078,202241,54565.0
50000078,202242,54776.0
50000078,202243,79442.0
50000078,202244,72473.0
50000078,202245,63879.0
50000078,202246,79631.0
50000078,202247,98034.0
50000078,202248,133871.0
50000078,202249,73415.0
50000078,202250,56256.0
50000078,202251,69569.0
50000078,202252,67959.0
50000078,202301,50222.0
50000078,202302,48526.0
50000078,202303,52193.0
50000078,202304,45144.0
50000078,202305,50160.0
50000078,202306,49274.0
50000078,202307,50630.0
50000078,202308,59618.0
50000078,202309,58175.0
50000078,202310,56138.0
50000078,202311,239824.0
50000078,202312,134361.0
50000078,202313,48578.0
50000078,202314,46345.0
50000078,202315,43081.0
50000078,202316,42810.0
50000078,202317,40839.0
50000078,202318,47279.0
50000078,202319,44066.0
50000078,202320,131902.0
50000078,202321,95027.0
50000078,202322,75796.0
50000078,202323,102230.0
50000078,202324,67006.0
50000078,202325,48673.0
50000078,202326,55150.0
50000078,202327,54119.0
50000078,202328,49926.0
50000078,202329,58992.0
50000078,202330,52080.0
50000078,202331,69885.0
50000078,202332,52638.0
50000078,202333,52339.0
50000078,202334,48691.0
50000078,202335,58777.0
50000078,202336,57992.0
50000078,202337,50487.0
50000078,202338,46756.0
50000078,202339,214005.0
50000078,202340,147102.0
50000078,202341,64272.0
50000078,202342,63352.0
50000078,202343,85472.0
50000078,202344,73635.0
50000078,202345,72231.0
50000078,202346,69225.0
50000078,202347,87509.0
50000078,202348,161181.0
50000078,202349,116838.0
50000078,202350,71698.0
50000078,202351,51323.0
50000078,202352,62642.0
50000078,202353,53662.0
50000078,202401,49332.0
50000078,202402,53398.0
50000078,202403,46033.0
50000078,202404,52240.0
50000078,202405,52374.0
50000078,202406,48183.0
50000078,202407,46785.0
50000078,202408,160258.0
50000078,202409,130122.0
50000078,202410,77006.0
50000078,202411,17039.0
50000152,201749,49701.0
50000152,201750,58300.0
50000152,201751,65303.0
50000152,201752,47799.0
50000152,201753,38870.0
50000152,201801,31599.0
50000152,201802,36419.0
50000152,201803,28225.0
50000152,201804,23841.0
50000152,201805,36276.0
50000152,201806,34135.0
50000152,201807,29934.0
50000152,201808,40915.0
50000152,201809,44299.0
50000152,201810,37618.0
50000152,201811,37168.0
50000152,201812,39016.0
50000152,201813,51209.0
50000152,201814,48327.0
50000152,201815,41013.0
50000152,201816,39255.0
50000152,201817,38240.0
50000152,201818,33893.0
50000152,201819,31718.0
50000152,201820,51109.0
50000152,201821,51845.0
50000152,201822,67191.0
50000152,201823,114810.0
50000152,201824,127158.0
50000152,201825,78612.0
50000152,201826,47871.0
50000152,201827,44057.0
50000152,201828,40586.0
50000152,201829,46437.0
50000152,201830,49149.0
50000152,201831,41163.0
50000152,201832,38264.0
50000152,201833,37617.0
50000152,201834,35755.0
50000152,201835,49642.0
50000152,201836,44193.0
50000152,201837,37415.0
50000152,201838,39726.0
50000152,201839,43776.0
50000152,201840,33150.0
50000152,201841,37955.0
50000152,201842,60414.0
50000152,201843,49155.0
50000152,201844,45875.0
50000152,201845,59897.0
50000152,201846,88134.0
50000152,201847,62449.0
50000152,201848,61559.0
50000152,201849,63305.0
50000152,201850,64980.0
50000152,201851,52534.0
50000152,201852,48381.0
50000152,201901,45756.0
50000152,201902,39119.0
50000152,201903,32955.0
50000152,201904,33691.0
50000152,201905,37362.0
50000152,201906,37801.0
50000152,201907,44516.0
50000152,201908,45449.0
50000152,201909,44126.0
50000152,201910,45128.0
50000152,201911,45603.0
50000152,201912,44856.0
50000152,201913,43395.0
50000152,201914,37352.0
50000152,201915,40738.0
50000152,201916,39571.0
50000152,201917,42045.0
50000152,201918,38115.0
50000152,201919,41213.0
50000152,201920,43430.0
50000152,201921,44143.0
50000152,201922,56154.0
50000152,201923,93273.0
50000152,201924,91006.0
50000152,201925,65195.0
50000152,201926,62511.0
50000152,201927,56428.0
50000152,201928,54832.0
50000152,201929,48037.0
50000152,201930,44826.0
50000152,201931,46941.0
50000152,201932,46152.0
50000152,201933,47377.0
50000152,201934,49410.0
50000152,201935,52056.0
50000152,201936,44070.0
50000152,201937,39868.0
50000152,201938,47470.0
50000152,201939,55321.0
50000152,201940,40634.0
50000152,201941,46860.0
50000152,201942,40872.0
50000152,201943,104055.0
50000152,201944,69695.0
50000152,201945,64013.0
50000152,201946,95632.0
50000152,201947,96086.0
50000152,201948,85509.0
50000152,201949,62392.0
50000152,201950,63688.0
50000152,201951,65584.0
50000152,201952,64033.0
50000152,202001,56927.0
50000152,202002,53834.0
50000152,202003,40757.0
50000152,202004,36685.0
50000152,202005,25956.0
50000152,202006,9813.0
50000152,202015,811.0
50000152,202016,8041.0
50000152,202017,12056.0
50000152,202018,19256.0
50000152,202019,22433.0
50000152,202020,22503.0
50000152,202021,36050.0
50000152,202022,48786.0
50000152,202023,54578.0
50000152,202024,55982.0
50000152,202025,56613.0
50000152,202026,64618.0
50000152,202027,71629.0
50000152,202028,61002.0
50000152,202029,47501.0
50000152,202030,42656.0
50000152,202031,40388.0
50000152,202032,36808.0
50000152,202033,35498.0
50000152,202034,33159.0
50000152,202035,29757.0
50000152,202036,29399.0
50000152,202037,30174.0
50000152,202038,30195.0
50000152,202039,22438.0
50000152,202040,12330.0
50000152,202041,10260.0
50000152,202042,11682.0
50000152,202043,23134.0
50000152,202044,37770.0
50000152,202045,40508.0
50000152,202046,62050.0
50000152,202047,60991.0
50000152,202048,33966.0
50000152,202049,36197.0
50000152,202050,30448.0
50000152,202051,30002.0
50000152,202052,36851.0
50000152,202101,25624.0
50000152,202102,26117.0
50000152,202103,24294.0
50000152,202104,20204.0
50000152,202105,16582.0
50000152,202106,13066.0
50000152,202107,7980.0
50000152,202108,9082.0
50000152,202109,13001.0
50000152,202110,9596.0
50000152,202111,16604.0
50000152,202112,21075.0
50000152,202113,22343.0
50000152,202114,27205.0
50000152,202115,25633.0
50000152,202116,42083.0
50000152,202117,61582.0
50000152,202118,64850.0
50000152,202119,41879.0
50000152,202120,41018.0
50000152,202121,45143.0
50000152,202122,65740.0
50000152,202123,88580.0
50000152,202124,85490.0
50000152,202125,74908.0
50000152,202126,66945.0
50000152,202127,65070.0
50000152,202128,61848.0
50000152,202129,57793.0
50000152,202130,51088.0
50000152,202131,48691.0
50000152,202132,61614.0
50000152,202133,55622.0
50000152,202134,45628.0
50000152,202135,45348.0
50000152,202136,43215.0
50000152,202137,46309.0
50000152,202138,44443.0
50000152,202139,51127.0
50000152,202140,52527.0
50000152,202141,55647.0
50000152,202142,49271.0
50000152,202143,71671.0
50000152,202144,74973.0
50000152,202145,91377.0
50000152,202146,83864.0
50000152,202147,100778.0
50000152,202148,66450.0
50000152,202149,80855.0
50000152,202150,55808.0
50000152,202151,59191.0
50000152,202152,61715.0
50000152,202201,46021.0
50000152,202202,52804.0
50000152,202203,55180.0
50000152,202204,48118.0
50000152,202205,52173.0
50000152,202206,42824.0
50000152,202207,35510.0
50000152,202208,35703.0
50000152,202209,45069.0
50000152,202210,50530.0
50000152,202211,54078.0
50000152,202212,54455.0
50000152,202213,53040.0
50000152,202214,50728.0
50000152,202215,46832.0
50000152,202216,43926.0
50000152,202217,56601.0
50000152,202218,74741.0
50000152,202219,61050.0
50000152,202220,47464.0
50000152,202221,63605.0
50000152,202222,70218.0
50000152,202223,87610.0
50000152,202224,89882.0
50000152,202225,80455.0
50000152,202226,83138.0
50000152,202227,73338.0
50000152,202228,72406.0
50000152,202229,65873.0
50000152,202230,58426.0
50000152,202231,60470.0
50000152,202232,66146.0
50000152,202233,59976.0
50000152,202234,53497.0
50000152,202235,58205.0
50000152,202236,60328.0
50000152,202237,63482.0
50000152,202238,56401.0
50000152,202239,77193.0
50000152,202240,94648.0
50000152,202241,64959.0
50000152,202242,67162.0
50000152,202243,93486.0
50000152,202244,87297.0
50000152,202245,121638.0
50000152,202246,136687.0
50000152,202247,176892.0
50000152,202248,114591.0
50000152,202249,109992.0
50000152,202250,88199.0
50000152,202251,84162.0
50000152,202252,81066.0
50000152,202301,63138.0
50000152,202302,62894.0
50000152,202303,68813.0
50000152,202304,74113.0
50000152,202305,69366.0
50000152,202306,61630.0
50000152,202307,57613.0
50000152,202308,56804.0
50000152,202309,60995.0
50000152,202310,83190.0
50000152,202311,79058.0
50000152,202312,72772.0
50000152,202313,90526.0
50000152,202314,94296.0
50000152,202315,89233.0
50000152,202316,81940.0
50000152,202317,68461.0
50000152,202318,75267.0
50000152,202319,70563.0
50000152,202320,67766.0
50000152,202321,66162.0
50000152,202322,85393.0
50000152,202323,112972.0
50000152,202324,113861.0
50000152,202325,109086.0
50000152,202326,121328.0
50000152,202327,112916.0
50000152,202328,109136.0
50000152,202329,92807.0
50000152,202330,84050.0
50000152,202331,90286.0
50000152,202332,83905.0
50000152,202333,75534.0
50000152,202334,70851.0
50000152,202335,72097.0
50000152,202336,95450.0
50000152,202337,91762.0
50000152,202338,73041.0
50000152,202339,77816.0
50000152,202340,90123.0
50000152,202341,69634.0
50000152,202342,73610.0
50000152,202343,130100.0
50000152,202344,122830.0
50000152,202345,160841.0
50000152,202346,194333.0
50000152,202347,256306.0
50000152,202348,137396.0
50000152,202349,129733.0
50000152,202350,127995.0
50000152,202351,119334.0
50000152,202352,112989.0
50000152,202353,94121.0
50000152,202401,75931.0
50000152,202402,93147.0
50000152,202403,73350.0
50000152,202404,77358.0
50000152,202405,78446.0
50000152,202406,72714.0
50000152,202407,73428.0
50000152,202408,87756.0
50000152,202409,80139.0
50000152,202410,92672.0
50000152,202411,31112.0
50000183,201749,1577.0
50000183,201750,917.0
50000183,201751,866.56
50000183,201752,1164.0
50000183,201753,572.0
50000183,201801,684.0
50000183,201802,466.0
50000183,201803,593.0
50000183,201804,608.0
50000183,201805,575.0
50000183,201806,583.0
50000183,201807,499.0
50000183,201808,502.0
50000183,201809,576.0
50000183,201810,587.0
50000183,201811,521.0
50000183,201812,859.8399999999999
50000183,201813,535.0
50000183,201814,609.0
50000183,201815,605.0
50000183,201816,735.0
50000183,201817,990.0
50000183,201818,1030.0
50000183,201819,1311.0
50000183,201820,1548.0
50000183,201821,1664.0
50000183,201822,1130.0
50000183,201823,1421.0
50000183,201824,1406.0
50000183,201825,1606.0
50000183,201826,1482.0
50000183,201827,1587.0
50000183,201828,1515.0
50000183,201829,1626.0
50000183,201830,1287.0
50000183,201831,935.0
50000183,201832,897.0
50000183,201833,906.0
50000183,201834,812.0
50000183,201835,815.0
50000183,201836,646.0
50000183,201837,850.0
50000183,201838,804.0
50000183,201839,803.0
50000183,201840,671.0
50000183,201841,539.0
50000183,201842,427.0
50000183,201843,764.0
50000183,201844,712.0
50000183,201845,749.0
50000183,201846,1028.0
50000183,201847,1164.0
50000183,201848,1383.0
50000183,201849,1407.0
50000183,201850,1175.0
50000183,201851,576.0
50000183,201852,497.0
50000183,201901,806.0
50000183,201902,857.0
50000183,201903,1057.0
50000183,201904,837.0
50000183,201905,1001.0
50000183,201906,779.0
50000183,201907,862.0
50000183,201908,914.0
50000183,201909,659.0
50000183,201910,646.0
50000183,201911,797.0
50000183,201912,731.0
50000183,201913,653.0
50000183,201914,539.0
50000183,201915,582.0
50000183,201916,790.0
50000183,201917,831.0
50000183,201918,949.0
50000183,201919,1320.0
50000183,201920,1207.0
50000183,201921,1772.0
50000183,201922,1162.0
50000183,201923,1167.0
50000183,201924,1279.0
50000183,201925,1478.0
50000183,201926,1499.0
50000183,201927,1299.0
50000183,201928,1345.0
50000183,201929,1422.0
50000183,201930,1505.0
50000183,201931,990.0
50000183,201932,813.0
50000183,201933,918.0
50000183,201934,863.0
50000183,201935,662.0
50000183,201936,754.0
50000183,201937,800.0
50000183,201938,767.0
50000183,201939,704.0
50000183,201940,476.0
50000183,201941,667.0
50000183,201942,652.0
50000183,201943,626.0
50000183,201944,534.0
50000183,201945,885.0
50000183,201946,1072.0
50000183,201947,1252.0
50000183,201948,1614.0
50000183,201949,1238.0
50000183,201950,676.0
50000183,201951,648.0
50000183,201952,623.0
50000183,202001,787.0
50000183,202002,912.0
50000183,202003,919.0
50000183,202004,694.0
50000183,202005,786.0
50000183,202006,561.0
50000183,202007,563.0
50000183,202008,1.0
50000183,202009,1.0
50000183,202010,1.0
50000183,202011,1.0
50000183,202012,1.0
50000183,202013,1.0
50000183,202014,1.0
50000183,202015,1.0
50000183,202016,1.0
50000183,202017,1.0
50000183,202018,1.0
50000183,202019,1.0
50000183,202020,1.0
50000183,202021,1.0
50000183,202022,95.80000000000001
50000183,202024,170.0
50000183,202025,171.0
50000183,202026,167.0
50000183,202027,143.0
50000183,202028,134.0
50000183,202029,140.0
50000183,202030,131.0
50000183,202031,132.0
50000183,202032,90.8
50000183,202033,88.0
50000183,202034,170.0
50000183,202035,121.0
50000183,202036,161.0
50000183,202037,137.0
50000183,202038,115.0
50000183,202039,100.0
