"COUNTRY_CD","YEARWEEK","UNITS"
HK,202340,0.0
HK,202341,0.0
HK,202342,0.0
HK,202343,0.0
HK,202344,0.0
HK,202345,0.0
HK,202346,0.0
HK,202347,0.0
HK,202348,0.0
HK,202349,0.0
HK,202350,0.0
HK,202351,0.0
HK,202352,0.0
HK,202353,0.0
HK,202401,0.0
HK,202402,0.0
HK,202403,0.0
HK,202404,0.0
HK,202405,0.0
HK,202406,0.0
HK,202407,0.0
HK,202408,0.0
HK,202409,0.0
HN,201749,1061.6599999999983
HN,201750,1061.6599999999992
HN,201751,1061.6599999999971
HN,201752,1061.6599999999994
HN,201753,1061.6599999999996
HN,201801,420.7199999999996
HN,201802,420.71999999999946
HN,201803,420.7200000000002
HN,201804,420.7199999999997
HN,201805,363.1200000000001
HN,201806,363.11999999999983
HN,201807,363.1199999999998
HN,201808,363.11999999999995
HN,201809,363.12000000000046
HN,201810,431.6799999999994
HN,201811,431.6799999999997
HN,201812,431.6799999999999
HN,201813,431.6799999999994
HN,201814,261.9599999999995
HN,201815,261.9600000000001
HN,201816,261.9599999999999
HN,201817,261.96000000000015
HN,201818,245.4800000000004
HN,201819,245.4800000000001
HN,201820,245.4800000000001
HN,201821,245.4800000000003
HN,201822,245.48000000000013
HN,201823,300.4599999999993
HN,201824,300.4599999999993
HN,201825,300.4599999999997
HN,201826,300.45999999999935
HN,201827,527.1799999999992
HN,201828,527.1799999999994
HN,201829,527.1799999999993
HN,201830,527.1799999999996
HN,201831,441.23999999999944
HN,201832,441.2399999999996
HN,201833,441.2399999999992
HN,201834,441.2399999999996
HN,201835,441.2399999999989
HN,201836,730.6199999999983
HN,201837,730.6199999999973
HN,201838,730.6199999999986
HN,201839,730.6199999999978
HN,201840,602.2399999999972
HN,201841,602.2399999999989
HN,201842,602.2399999999972
HN,201843,602.2399999999973
HN,201844,619.8999999999984
HN,201845,619.8999999999976
HN,201846,619.8999999999982
HN,201847,619.8999999999974
HN,201848,619.8999999999982
HN,201849,899.7799999999969
HN,201850,899.7799999999974
HN,201851,899.7799999999971
HN,201852,899.7799999999967
HN,201901,433.7
HN,201902,433.7
HN,201903,433.7
HN,201904,433.7
HN,201905,389.16
HN,201906,389.16
HN,201907,389.16
HN,201908,389.16
HN,201909,389.16
HN,201910,527.74
HN,201911,527.74
HN,201912,527.74
HN,201913,527.74
HN,201914,510.78
HN,201915,510.78
HN,201916,510.78
HN,201917,510.78
HN,201918,418.64
HN,201919,418.64
HN,201920,418.64
HN,201921,418.64
HN,201922,418.64
HN,201923,503.42
HN,201924,503.42
HN,201925,503.42
HN,201926,503.42
HN,201927,423.06
HN,201928,423.06
HN,201929,423.06
HN,201930,423.06
HN,201931,324.52
HN,201932,324.52
HN,201933,324.52
HN,201934,324.52
HN,201935,324.52
HN,201936,430.82
HN,201937,430.82
HN,201938,430.82
HN,201939,430.82
HN,201940,442.14
HN,201941,442.14
HN,201942,442.14
HN,201943,442.14
HN,201944,419.04
HN,201945,419.04
HN,201946,419.04
HN,201947,419.04
HN,201948,419.04
HN,201949,546.88
HN,201950,546.88
HN,201951,546.88
HN,201952,546.88
HR,201749,37.0
HR,201750,34.0
HR,201751,26.0
HR,201752,28.0
HR,201753,25.0
HR,201801,28.0
HR,201802,24.0
HR,201803,29.0
HR,201804,33.0
HR,201805,34.0
HR,201806,39.0
HR,201807,74.0
HR,201808,102.0
HR,201809,69.0
HR,201810,69.0
HR,201811,41.0
HR,201812,70.0
HR,201813,78.0
HR,201814,73.0
HR,201815,52.0
HR,201816,60.0
HR,201817,88.0
HR,201818,61.0
HR,201819,104.0
HR,201820,78.0
HR,201821,91.0
HR,201822,87.0
HR,201823,98.0
HR,201824,100.0
HR,201825,107.0
HR,201826,138.0
HR,201827,117.0
HR,201828,97.0
HR,201829,133.0
HR,201830,82.0
HR,201831,104.0
HR,201832,77.0
HR,201833,93.0
HR,201834,77.0
HR,201835,88.0
HR,201836,62.0
HR,201837,41.0
HR,201838,60.0
HR,201839,73.0
HR,201840,71.0
HR,201841,44.0
HR,201842,18.0
HR,201843,56.0
HR,201844,59.0
HR,201845,73.0
HR,201846,137.0
HR,201847,328.0
HR,201848,354.0
HR,201849,223.0
HR,201850,241.0
HR,201851,234.0
HR,201852,250.0
HR,201901,187.0
HR,201902,364.0
HR,201903,269.0
HR,201904,297.0
HR,201905,361.0
HR,201906,363.0
HR,201907,262.0
HR,201908,318.0
HR,201909,420.0
HR,201910,403.0
HR,201911,369.0
HR,201912,451.0
HR,201913,393.0
HR,201914,361.0
HR,201915,375.0
HR,201916,315.0
HR,201917,418.0
HR,201918,417.0
HR,201919,415.0
HR,201920,488.0
HR,201921,485.0
HR,201922,489.0
HR,201923,501.0
HR,201924,567.0
HR,201925,553.0
HR,201926,613.0
HR,201927,724.0
HR,201928,788.0
HR,201929,762.0
HR,201930,693.0
HR,201931,508.0
HR,201932,524.0
HR,201933,435.0
HR,201934,523.0
HR,201935,511.0
HR,201936,508.0
HR,201937,456.0
HR,201938,430.0
HR,201939,363.0
HR,201940,301.0
HR,201941,315.0
HR,201942,365.0
HR,201943,367.0
HR,201944,406.0
HR,201945,347.0
HR,201946,368.0
HR,201947,286.0
HR,201948,317.0
HR,201949,363.0
HR,201950,317.0
HR,201951,301.0
HR,201952,220.0
HR,202001,297.0
HR,202002,326.0
HR,202003,308.0
HR,202004,292.0
HR,202005,220.0
HR,202006,236.0
HR,202007,68.0
HR,202008,17.0
HR,202009,5.0
HR,202010,1.0
HR,202011,1.0
HR,202012,1.0
HR,202013,1.0
HR,202014,1.0
HR,202015,1.0
HR,202016,1.0
HR,202017,6.0
HR,202018,32.0
HR,202019,42.0
HR,202020,60.0
HR,202021,70.0
HR,202022,104.0
HR,202023,102.0
HR,202024,276.0
HR,202025,364.0
HR,202026,275.0
HR,202027,266.0
HR,202028,320.0
HR,202029,298.0
HR,202030,269.0
HR,202031,205.0
HR,202032,195.0
HR,202033,116.0
HR,202034,107.0
HR,202035,78.0
HR,202036,109.0
HR,202037,113.0
HR,202038,134.0
HR,202039,131.0
HR,202040,88.0
HR,202041,79.0
HR,202042,63.0
HR,202043,64.0
HR,202044,83.0
HR,202045,74.0
HR,202046,53.0
HR,202047,81.0
HR,202048,84.0
HR,202049,118.0
HR,202050,49.0
HR,202051,69.0
HR,202052,75.0
HR,202101,56.0
HR,202102,68.0
HR,202103,57.0
HR,202104,74.0
HR,202105,89.0
HR,202106,62.0
HR,202107,57.0
HR,202108,58.0
HR,202109,90.0
HR,202110,133.0
HR,202111,124.0
HR,202112,126.0
HR,202113,148.0
HR,202114,114.0
HR,202115,219.0
HR,202116,138.0
HR,202117,223.0
HR,202118,206.0
HR,202119,154.0
HR,202120,241.0
HR,202121,191.0
HR,202122,216.0
HR,202123,368.0
HR,202124,275.0
HR,202125,272.0
HR,202126,289.0
HR,202127,299.0
HR,202128,296.0
HR,202129,281.0
HR,202130,280.0
HR,202131,310.0
HR,202132,276.0
HR,202133,281.0
HR,202134,368.0
HR,202135,307.0
HR,202136,242.0
HR,202137,190.0
HR,202138,212.0
HR,202139,187.0
HR,202140,251.0
HR,202141,206.0
HR,202142,159.0
HR,202143,203.0
HR,202144,179.0
HR,202145,287.0
HR,202146,231.0
HR,202147,223.0
HR,202148,331.0
HR,202149,288.0
HR,202150,146.0
HR,202151,124.0
HR,202152,172.0
HR,202201,211.0
HR,202202,232.0
HR,202203,312.0
HR,202204,264.0
HR,202205,280.0
HR,202206,200.0
HR,202207,254.0
HR,202208,238.0
HR,202209,268.0
HR,202210,245.0
HR,202211,298.0
HR,202212,333.0
HR,202213,319.0
HR,202214,309.0
HR,202215,273.0
HR,202216,418.0
HR,202217,415.0
HR,202218,527.0
HR,202219,450.0
HR,202220,403.0
HR,202221,394.0
HR,202222,594.0
HR,202223,538.0
HR,202224,535.0
HR,202225,506.0
HR,202226,613.0
HR,202227,626.0
HR,202228,574.0
HR,202229,675.0
HR,202230,514.0
HR,202231,476.0
HR,202232,475.0
HR,202233,415.0
HR,202234,420.0
HR,202235,435.0
HR,202236,422.0
HR,202237,349.0
HR,202238,380.0
HR,202239,438.0
HR,202240,366.0
HR,202241,311.0
HR,202242,239.0
HR,202243,334.0
HR,202244,331.0
HR,202245,372.0
HR,202246,304.0
HR,202247,341.0
HR,202248,552.0
HR,202249,579.0
HR,202250,322.0
HR,202251,348.0
HR,202252,344.0
HR,202301,252.0
HR,202302,279.0
HR,202303,220.0
HR,202304,223.0
HR,202305,251.0
HR,202306,204.0
HR,202307,220.0
HR,202308,262.0
HR,202309,322.0
HR,202310,312.0
HR,202311,301.0
HR,202312,372.0
HR,202313,312.0
HR,202314,301.0
HR,202315,299.0
HR,202316,290.0
HR,202317,280.0
HR,202318,319.0
HR,202319,322.0
HR,202320,367.0
HR,202321,370.0
HR,202322,396.0
HR,202323,389.0
HR,202324,529.0
HR,202325,475.0
HR,202326,518.0
HR,202327,504.0
HR,202328,514.0
HR,202329,488.0
HR,202330,558.0
HR,202331,423.0
HR,202332,413.0
HR,202333,444.0
HR,202334,356.0
HR,202335,383.0
HR,202336,393.0
HR,202337,404.0
HR,202338,314.0
HR,202339,317.0
HR,202340,350.0
HR,202341,399.0
HR,202342,345.0
HR,202343,330.0
HR,202344,395.0
HR,202345,291.0
HR,202346,251.0
HR,202347,401.0
HR,202348,351.0
HR,202349,300.0
HR,202350,251.0
HR,202351,326.0
HR,202352,314.0
HR,202353,281.0
HR,202401,293.0
HR,202402,327.0
HR,202403,322.0
HR,202404,249.0
HR,202405,265.0
HR,202406,300.0
HR,202407,237.0
HR,202408,263.0
HR,202409,292.0
HT,201801,210.35999999999993
HT,201802,210.3600000000001
HT,201803,210.3599999999999
HT,201804,210.35999999999999
HT,201805,181.5600000000002
HT,201806,181.56000000000012
HT,201807,181.56000000000006
HT,201808,181.56000000000003
HT,201809,181.56000000000012
HT,201810,215.83999999999986
HT,201811,215.84000000000006
HT,201812,215.84
HT,201813,215.83999999999995
HT,201814,130.98
HT,201815,130.98000000000005
HT,201816,130.98000000000005
HT,201817,130.98000000000005
HT,201818,122.74000000000002
HT,201819,122.74000000000005
HT,201820,122.74000000000011
HT,201821,122.74000000000002
HT,201822,122.73999999999995
HT,201823,150.22999999999988
HT,201824,150.23000000000002
HT,201825,150.22999999999988
HT,201826,150.22999999999985
HT,201827,263.59000000000003
HT,201828,263.5900000000001
HT,201829,263.5900000000001
HT,201830,263.5900000000001
HT,201831,220.62000000000023
HT,201832,220.62000000000012
HT,201833,220.6200000000002
HT,201834,220.62000000000018
HT,201835,220.62000000000018
HT,201836,365.30999999999943
HT,201837,365.30999999999966
HT,201838,365.30999999999966
HT,201839,365.3099999999996
HT,201840,301.1199999999999
HT,201841,301.11999999999966
HT,201842,301.1199999999998
HT,201843,301.1199999999996
HT,201844,309.94999999999953
HT,201845,309.94999999999976
HT,201846,309.95000000000016
HT,201847,309.94999999999953
HT,201848,309.95000000000016
HT,201849,449.8899999999997
HT,201850,449.8899999999994
HT,201851,449.8899999999995
HT,201852,449.889999999999
HT,201901,216.85
HT,201902,216.85
HT,201903,216.85
HT,201904,216.85
HT,201905,194.58
HT,201906,194.58
HT,201907,194.58
HT,201908,194.58
HT,201909,194.58
HT,201910,263.87
HT,201911,263.87
HT,201912,263.87
HT,201913,263.87
HT,201914,255.39
HT,201915,255.39
HT,201916,255.39
HT,201917,255.39
HT,201918,209.32
HT,201919,209.32
HT,201920,209.32
HT,201921,209.32
HT,201922,209.32
HT,201923,251.71
HT,201924,251.71
HT,201925,251.71
HT,201926,251.71
HT,201927,211.53
HT,201928,211.53
HT,201929,211.53
HT,201930,211.53
HT,201931,162.26
HT,201932,162.26
HT,201933,162.26
HT,201934,162.26
HT,201935,162.26
HT,201936,215.41
HT,201937,215.41
HT,201938,215.41
HT,201939,215.41
HT,201940,221.07
HT,201941,221.07
HT,201942,221.07
HT,201943,221.07
HT,201944,209.52
HT,201945,209.52
HT,201946,209.52
HT,201947,209.52
HT,201948,209.52
HT,201949,273.44
HT,201950,273.44
HT,201951,273.44
HT,201952,273.44
HU,201749,990.0
HU,201750,624.0
HU,201751,781.0
HU,201752,967.0
HU,201753,863.0
HU,201801,997.0
HU,201802,1000.0
HU,201803,992.0
HU,201804,1000.0
HU,201805,1053.0
HU,201806,1025.0
HU,201807,1016.0
HU,201808,1181.0
HU,201809,1202.0
HU,201810,960.0
HU,201811,851.0
HU,201812,526.0
HU,201813,524.0
HU,201814,740.0
HU,201815,656.0
HU,201816,858.0
HU,201817,665.0
HU,201818,896.0
HU,201819,1117.0
HU,201820,1241.0
HU,201821,1394.0
HU,201822,1876.0
HU,201823,2161.0
HU,201824,2007.0
HU,201825,1924.0
HU,201826,1896.0
HU,201827,1562.0
HU,201828,1977.0
HU,201829,1525.0
HU,201830,1691.0
HU,201831,2329.600000000004
HU,201832,1051.600000000003
HU,201833,1051.6000000000045
HU,201834,1051.6000000000029
HU,201835,1051.600000000004
HU,201836,1792.1699999999933
HU,201837,1792.1699999999933
HU,201838,1792.1699999999948
HU,201839,1792.169999999993
HU,201840,1095.0
HU,201841,1095.0
HU,201842,1095.0
HU,201843,1095.0
HU,201844,1039.400000000003
HU,201845,1039.4000000000024
HU,201846,1039.400000000004
HU,201847,1039.400000000004
HU,201848,1039.4000000000042
HU,201849,1529.5
HU,201850,1529.5
HU,201851,1529.5
HU,201852,1529.5
HU,201901,1340.25
HU,201902,1340.25
HU,201903,1340.25
HU,201904,1340.25
HU,201905,1196.6000000000015
HU,201906,1196.6000000000004
HU,201907,1196.6000000000006
HU,201908,1196.600000000001
HU,201909,1196.6000000000022
HU,201910,873.0
HU,201911,873.0
HU,201912,873.0
HU,201913,873.0
HU,201914,875.0
HU,201915,875.0
HU,201916,875.0
HU,201917,875.0
HU,201918,1265.0
HU,201919,1270.0
HU,201920,1492.0
HU,201921,1629.0
HU,201922,1587.0
HU,201923,1778.0
HU,201924,1752.0
HU,201925,1749.0
HU,201926,1483.0
HU,201927,1538.0
HU,201928,1732.0
HU,201929,1514.0
HU,201930,1121.0
HU,201931,1066.0
HU,201932,1065.0
HU,201933,1202.0
HU,201934,1357.0
HU,201935,1454.0
HU,201936,1512.0
HU,201937,1506.0
HU,201938,1387.0
HU,201939,1521.0
HU,201940,1067.0
HU,201941,1199.0
HU,201942,1258.0
HU,201943,1597.0
HU,201944,1977.0
HU,201945,1674.0
HU,201946,1548.0
HU,201947,906.0
HU,201948,697.0
HU,201949,419.0
HU,201950,141.0
HU,201951,0.0
HU,201952,0.0
ID,201749,12343.0
ID,201750,14149.0
ID,201751,14130.0
ID,201752,12317.0
ID,201753,9603.0
ID,201801,11087.0
ID,201802,16887.0
ID,201803,11168.0
ID,201804,10350.0
ID,201805,11541.0
ID,201806,10590.0
ID,201807,11618.0
ID,201808,33824.0
ID,201809,37977.0
ID,201810,14112.0
ID,201811,12528.0
ID,201812,12163.0
ID,201813,13487.0
ID,201814,10734.0
ID,201815,9938.0
ID,201816,10079.0
ID,201817,34306.0
ID,201818,37582.0
ID,201819,21449.0
ID,201820,16763.0
ID,201821,11196.0
ID,201822,10393.0
ID,201823,10668.0
ID,201824,12273.0
ID,201825,13699.0
ID,201826,13775.0
ID,201827,10586.0
ID,201828,11690.0
ID,201829,13183.0
ID,201830,12691.0
ID,201831,12982.0
ID,201832,13476.0
ID,201833,12873.0
ID,201834,13969.0
ID,201835,61828.0
ID,201836,14446.0
ID,201837,13701.0
ID,201838,14365.0
ID,201839,14655.0
ID,201840,25276.25
ID,201841,18376.25
ID,201842,17679.25
ID,201843,13142.0
ID,201844,35058.0
ID,201845,41759.0
ID,201846,20812.0
ID,201847,23577.0
ID,201848,20310.0
ID,201849,16103.0
ID,201850,14136.0
ID,201851,14197.0
ID,201852,14704.0
ID,201901,12679.0
ID,201902,12142.0
ID,201903,12768.0
ID,201904,13011.0
ID,201905,11147.0
ID,201906,11215.0
ID,201907,10882.0
ID,201908,20350.0
ID,201909,14768.0
ID,201910,9255.0
ID,201911,12268.0
ID,201912,11718.0
ID,201913,20798.0
ID,201914,11129.0
ID,201915,12578.0
ID,201916,23619.0
ID,201917,27919.0
ID,201918,19793.0
ID,201919,15743.0
ID,201920,12903.0
ID,201921,13572.0
ID,201922,10976.0
ID,201923,13581.0
ID,201924,16789.0
ID,201925,37285.0
ID,201926,25975.0
ID,201927,12934.0
ID,201928,15143.0
ID,201929,12391.0
ID,201930,20478.0
ID,201931,15127.0
ID,201932,11514.0
ID,201933,12406.0
ID,201934,11947.0
ID,201935,16052.0
ID,201936,16920.0
ID,201937,11989.0
ID,201938,23134.0
ID,201939,27006.0
ID,201940,11959.0
ID,201941,10786.0
ID,201942,10462.0
ID,201943,12864.0
ID,201944,26122.0
ID,201945,30670.0
ID,201946,14849.0
ID,201947,20792.0
ID,201948,19375.0
ID,201949,14091.25
ID,201950,12402.25
ID,201951,10927.25
ID,201952,12937.25
ID,202001,10043.75
ID,202002,16605.75
ID,202003,17170.75
ID,202004,12631.75
ID,202005,9556.99
ID,202006,8616.99
ID,202007,4506.99
ID,202008,4239.0
ID,202009,1458.0
ID,202010,3174.0
ID,202011,3394.0
ID,202012,1945.0
ID,202013,3005.0
ID,202014,2593.0
ID,202015,4079.0
ID,202016,4793.0
ID,202017,6181.0
ID,202018,13063.0
ID,202019,7541.0
ID,202020,9512.0
ID,202021,33635.0
ID,202022,21253.0
ID,202023,8540.0
ID,202024,7136.0
ID,202025,9477.0
ID,202026,8863.0
ID,202027,6815.0
ID,202028,5872.0
ID,202029,12818.0
ID,202030,12518.0
ID,202031,10144.0
ID,202032,5870.0
ID,202033,4808.0
ID,202034,6618.0
ID,202035,10167.0
ID,202036,47345.0
ID,202037,69252.0
ID,202038,25023.0
ID,202039,47773.0
ID,202040,50634.0
ID,202041,126785.0
ID,202042,33727.0
ID,202043,106086.0
ID,202044,53857.0
ID,202045,43617.0
ID,202046,79272.0
ID,202047,89343.0
ID,202048,76306.0
ID,202049,59768.0
ID,202050,66979.0
ID,202051,39392.0
ID,202052,37458.0
ID,202101,34430.0
ID,202102,37686.0
ID,202103,30703.0
ID,202104,34729.0
ID,202105,30223.0
ID,202106,27897.0
ID,202107,32075.0
ID,202108,30443.0
ID,202109,40689.0
ID,202110,41519.0
ID,202111,27374.0
ID,202112,28594.0
ID,202113,81869.0
ID,202114,54023.0
ID,202115,59683.0
ID,202116,37478.0
ID,202117,31717.0
ID,202118,32295.0
ID,202119,66956.0
ID,202120,45263.0
ID,202121,30618.0
ID,202122,28452.0
ID,202123,37451.0
ID,202124,23887.0
ID,202125,13964.0
ID,202126,31369.0
ID,202127,13231.0
ID,202128,44911.0
ID,202129,38839.0
ID,202130,44561.0
ID,202131,36019.0
ID,202132,28720.0
ID,202133,40408.0
ID,202134,74119.0
ID,202135,50501.0
ID,202136,45281.0
ID,202137,38114.0
ID,202138,28496.0
ID,202139,60320.0
ID,202140,81157.0
ID,202141,90603.0
ID,202142,59027.0
ID,202143,99630.0
ID,202144,154671.0
ID,202145,74696.0
ID,202146,92875.0
ID,202147,102517.0
ID,202148,70771.0
ID,202149,195099.0
ID,202150,116678.0
ID,202151,102392.0
ID,202152,63928.0
ID,202201,48655.0
ID,202202,30352.0
ID,202203,23038.0
ID,202204,34446.0
ID,202205,37574.0
ID,202206,44059.0
ID,202207,49981.0
ID,202208,50470.0
ID,202209,40970.0
ID,202210,31725.0
ID,202211,36254.0
ID,202212,85980.0
ID,202213,103575.0
ID,202214,48220.0
ID,202215,30472.0
ID,202216,27918.0
ID,202217,35305.0
ID,202218,37072.0
ID,202219,93466.0
ID,202220,98205.0
ID,202221,62706.0
ID,202222,48409.0
ID,202223,33599.0
ID,202224,28216.0
ID,202225,26865.0
ID,202226,27840.0
ID,202227,27022.0
ID,202228,30282.0
ID,202229,48550.0
ID,202230,62702.0
ID,202231,30968.0
ID,202232,32822.0
ID,202233,59319.0
ID,202234,47978.0
ID,202235,34883.0
ID,202236,50729.0
ID,202237,54737.0
ID,202238,32751.0
ID,202239,132092.0
ID,202240,107983.0
ID,202241,103675.0
ID,202242,58040.0
ID,202243,122066.0
ID,202244,176308.0
ID,202245,54208.0
ID,202246,81178.0
ID,202247,84012.0
ID,202248,236852.0
ID,202249,111810.0
ID,202250,70748.0
ID,202251,63463.0
ID,202252,74728.0
ID,202301,48590.0
ID,202302,48380.0
ID,202303,38476.0
ID,202304,7265.0
ID,202305,8723.0
ID,202306,8730.0
ID,202307,9186.0
ID,202308,20406.0
ID,202309,6965.0
ID,202310,8754.0
ID,202311,87915.0
ID,202312,48328.0
ID,202313,10149.0
ID,202314,8234.0
ID,202315,8051.0
ID,202316,9199.0
ID,202317,7855.0
ID,202318,8698.0
ID,202319,7615.0
ID,202320,36954.0
ID,202321,15622.0
ID,202322,10713.0
ID,202323,24206.0
ID,202324,14153.0
ID,202325,7717.0
ID,202326,8740.0
ID,202327,8231.0
ID,202328,7867.0
ID,202329,14875.0
ID,202330,10179.0
ID,202331,10667.0
ID,202332,10769.0
ID,202333,8357.0
ID,202334,8302.0
ID,202335,9820.0
ID,202336,10269.0
ID,202337,9960.0
ID,202338,9645.0
ID,202339,87469.0
ID,202340,57631.0
ID,202341,12462.0
ID,202342,11594.0
ID,202343,10937.0
ID,202344,11381.0
ID,202345,10766.0
ID,202346,9918.0
ID,202347,11627.0
ID,202348,31998.0
ID,202349,27985.0
ID,202350,14391.0
ID,202351,7217.0
ID,202352,7587.0
ID,202353,8052.0
ID,202401,8323.0
ID,202402,7021.0
ID,202403,6609.0
ID,202404,7558.0
ID,202405,8072.0
ID,202406,9853.0
ID,202407,9240.0
ID,202408,91178.0
ID,202409,40000.0
ID,202410,9855.0
ID,202411,2550.0
IE,201749,3114.0
IE,201750,2085.0
IE,201751,1916.0
IE,201752,1337.0
IE,201753,1296.0
IE,201801,1588.0
IE,201802,1701.0
IE,201803,1301.0
IE,201804,986.0
IE,201805,1492.0
IE,201806,1686.0
IE,201807,1742.0
IE,201808,1967.0
IE,201809,1976.0
IE,201810,1467.0
IE,201811,1453.0
IE,201812,1702.0
IE,201813,1494.0
IE,201814,1614.0
IE,201815,1656.0
IE,201816,2005.0
IE,201817,2108.0
IE,201818,4371.0
IE,201819,4634.0
IE,201820,3883.0
IE,201821,3545.0
IE,201822,2118.0
IE,201823,2179.0
IE,201824,1960.0
IE,201825,2288.0
IE,201826,2224.0
IE,201827,2110.0
IE,201828,2244.0
IE,201829,2277.0
IE,201830,1674.0
IE,201831,1819.0
IE,201832,1730.0
IE,201833,1597.0
IE,201834,1833.0
IE,201835,1511.0
IE,201836,1457.0
IE,201837,1600.0
IE,201838,1745.0
IE,201839,1454.0
IE,201840,1388.0
IE,201841,1232.0
IE,201842,2421.0
IE,201843,2058.0
IE,201844,3136.0
IE,201845,2467.0
IE,201846,2375.0
IE,201847,1971.0
IE,201848,2505.0
IE,201849,1763.0
IE,201850,1600.0
IE,201851,1380.0
IE,201852,1500.0
IE,201901,1348.0
IE,201902,1459.0
IE,201903,1230.0
IE,201904,1312.0
IE,201905,1371.0
IE,201906,1261.0
IE,201907,1351.0
IE,201908,2073.0
IE,201909,2056.0
IE,201910,2369.0
IE,201911,2240.0
IE,201912,1952.0
IE,201913,1719.0
IE,201914,1910.0
IE,201915,1745.0
IE,201916,1636.0
IE,201917,1821.0
IE,201918,2538.0
IE,201919,2419.0
IE,201920,2295.0
IE,201921,2076.0
IE,201922,2601.0
IE,201923,2537.0
IE,201924,2227.0
IE,201925,2369.0
IE,201926,2080.0
IE,201927,2686.0
IE,201928,2520.0
IE,201929,2284.0
IE,201930,1885.0
IE,201931,1719.0
IE,201932,2559.0
IE,201933,2662.0
IE,201934,2541.0
IE,201935,2431.0
IE,201936,1942.0
IE,201937,2125.0
IE,201938,3664.0
IE,201939,3240.0
IE,201940,2044.0
IE,201941,1769.0
IE,201942,1831.0
IE,201943,2215.0
IE,201944,2019.0
IE,201945,1928.0
IE,201946,2936.0
IE,201947,2342.0
IE,201948,1708.0
IE,201949,2085.0
IE,201950,1404.0
IE,201951,1487.0
IE,201952,1695.0
IE,202001,1684.0
IE,202002,1723.0
IE,202003,1866.0
IE,202004,1375.0
IE,202005,1546.0
IE,202006,1106.0
IE,202007,738.0
IE,202008,156.0
IE,202009,1.0
IE,202010,1.0
IE,202011,1.0
IE,202012,1.0
IE,202013,1.0
IE,202014,1.0
IE,202015,1.0
IE,202016,1.0
IE,202017,1.0
IE,202018,1.0
IE,202019,1.0
IE,202020,1.0
IE,202021,580.0
IE,202022,1288.0
IE,202023,1149.0
IE,202024,1059.0
IE,202025,1053.0
IE,202026,1409.0
IE,202027,1440.0
IE,202028,24.999999999999996
IE,202029,24.999999999999996
IE,202030,24.999999999999996
IE,202039,156.0
IE,202040,51.0
IE,202044,110.0
IE,202045,189.0
IE,202046,324.0
IE,202047,393.0
IE,202048,128.0
IE,202049,99.0
IE,202050,88.0
IE,202051,60.0
IE,202052,65.0
IE,202101,66.0
IE,202102,65.0
IE,202103,51.0
IE,202104,29.0
IE,202105,83.0
IE,202106,73.0
IE,202107,69.0
IE,202108,6.0
IE,202109,57.0
IE,202110,80.0
IE,202111,66.0
IE,202112,65.0
IE,202113,52.0
IE,202114,142.0
IE,202115,105.0
IE,202116,120.0
IE,202117,171.0
IE,202118,254.0
IE,202119,209.0
IE,202120,257.0
IE,202121,936.0
IE,202122,2018.0
IE,202123,1812.0
IE,202124,2119.0
IE,202125,2030.0
IE,202126,2098.0
IE,202127,2482.0
IE,202128,2489.0
IE,202129,2332.0
IE,202130,2489.0
IE,202131,1687.0
IE,202132,1886.0
IE,202133,1950.0
IE,202134,2173.0
IE,202135,2081.0
IE,202136,1948.0
IE,202137,2255.0
IE,202138,2296.0
IE,202139,3975.0
IE,202140,2337.0
IE,202141,2581.0
IE,202142,3219.0
IE,202143,5356.0
IE,202144,4644.0
IE,202145,5222.0
IE,202146,7848.0
IE,202147,7022.0
IE,202148,3992.0
IE,202149,3484.0
IE,202150,2303.0
IE,202151,1583.0
IE,202152,1612.0
IE,202201,2093.0
IE,202202,2957.0
IE,202203,3393.0
IE,202204,4176.0
IE,202205,3273.0
IE,202206,2533.0
IE,202207,3206.0
IE,202208,3442.0
IE,202209,3598.0
IE,202210,4002.0
IE,202211,5152.0
IE,202212,5261.0
IE,202213,4195.0
IE,202214,5138.0
IE,202215,4140.0
IE,202216,6591.0
IE,202217,7267.0
IE,202218,7102.0
IE,202219,5539.0
IE,202220,5774.0
IE,202221,5911.0
IE,202222,5574.0
IE,202223,4901.0
IE,202224,5465.0
IE,202225,3855.0
IE,202226,4220.0
IE,202227,3964.0
IE,202228,5613.0
IE,202229,6460.0
IE,202230,6580.0
IE,202231,5097.0
IE,202232,4409.0
IE,202233,4740.0
IE,202234,4843.0
IE,202235,5420.0
IE,202236,4591.0
IE,202237,4564.0
IE,202238,4530.0
IE,202239,5657.0
IE,202240,6980.0
IE,202241,5669.0
IE,202242,6057.0
IE,202243,8544.0
IE,202244,9198.0
IE,202245,9410.0
IE,202246,9693.0
IE,202247,8428.0
IE,202248,4331.0
IE,202249,3102.0
IE,202250,2864.0
IE,202251,2787.0
IE,202252,2620.0
IE,202301,3024.0
IE,202302,2840.0
IE,202303,3520.0
IE,202304,2880.0
IE,202305,3616.0
IE,202306,3607.0
IE,202307,3808.0
IE,202308,3521.0
IE,202309,3771.0
IE,202310,4973.0
IE,202311,4627.0
IE,202312,3186.0
IE,202313,4083.0
IE,202314,2880.0
IE,202315,4048.0
IE,202316,3973.0
IE,202317,4490.0
IE,202318,4675.0
IE,202319,4896.0
IE,202320,5661.0
IE,202321,5759.0
IE,202322,5882.0
IE,202323,6674.0
IE,202324,6183.0
IE,202325,6122.0
IE,202326,5911.0
IE,202327,4981.0
